"setDate"	"flipDate"	"days"	"fID"	"repl"	"treat"	"NstartF"	"NstartM"	"box"	"ccoord"	"rcoord"	"deadF"	"deadM"	"cens"	"carriedF"	"carriedM"	"lifespan_age"	"age"	"sireid"	"damid"	"id"	"NewAge"
2016-03-15	2016-05-20	66	"S41D121_b"	"b"	"STD"	18	6	3	2	1	1	0	0	0	0	66	66	"S41"	"D121"	"S41D121_b_STD"	68
2016-03-15	2016-05-23	69	"S41D121_b"	"b"	"STD"	18	6	3	2	1	2	0	0	0	0	69	69	"S41"	"D121"	"S41D121_b_STD"	71
2016-03-15	2016-05-24	70	"S41D121_b"	"b"	"STD"	18	6	3	2	1	0	0	0	0	0	70	70	"S41"	"D121"	"S41D121_b_STD"	72
2016-03-15	2016-05-27	73	"S41D121_b"	"b"	"STD"	18	6	3	2	1	0	0	0	0	0	73	73	"S41"	"D121"	"S41D121_b_STD"	75
2016-03-15	2016-05-30	76	"S41D121_b"	"b"	"STD"	18	6	3	2	1	0	0	0	0	0	76	76	"S41"	"D121"	"S41D121_b_STD"	78
2016-03-15	2016-05-31	77	"S41D121_b"	"b"	"STD"	18	6	3	2	1	0	0	0	0	0	77	77	"S41"	"D121"	"S41D121_b_STD"	79
2016-03-15	2016-06-03	80	"S41D121_b"	"b"	"STD"	18	6	3	2	1	1	0	0	0	0	80	80	"S41"	"D121"	"S41D121_b_STD"	82
2016-03-15	2016-06-06	83	"S41D121_b"	"b"	"STD"	18	6	3	2	1	1	0	0	0	0	83	83	"S41"	"D121"	"S41D121_b_STD"	85
2016-03-21	2016-03-22	1	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	0	0	0	0	1	1	"S41"	"D122"	"S41D122_a_HS"	3
2016-03-21	2016-03-25	4	"S41D122_a"	"a"	"HS"	24	6	4	6	10	2	0	0	0	0	4	4	"S41"	"D122"	"S41D122_a_HS"	6
2016-03-21	2016-03-28	7	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	0	0	0	0	7	7	"S41"	"D122"	"S41D122_a_HS"	9
2016-03-21	2016-03-29	8	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	0	0	0	0	8	8	"S41"	"D122"	"S41D122_a_HS"	10
2016-03-21	2016-04-01	11	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	1	0	0	0	11	11	"S41"	"D122"	"S41D122_a_HS"	13
2016-03-21	2016-04-04	14	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	0	0	0	0	14	14	"S41"	"D122"	"S41D122_a_HS"	16
2016-03-21	2016-04-05	15	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	0	0	0	0	15	15	"S41"	"D122"	"S41D122_a_HS"	17
2016-03-21	2016-04-08	18	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	1	0	0	0	18	18	"S41"	"D122"	"S41D122_a_HS"	20
2016-03-21	2016-04-11	21	"S41D122_a"	"a"	"HS"	24	6	4	6	10	1	0	0	0	0	21	21	"S41"	"D122"	"S41D122_a_HS"	23
2016-03-21	2016-04-12	22	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	0	0	0	0	22	22	"S41"	"D122"	"S41D122_a_HS"	24
2016-03-21	2016-04-15	25	"S41D122_a"	"a"	"HS"	24	6	4	6	10	1	0	0	0	0	25	25	"S41"	"D122"	"S41D122_a_HS"	27
2016-03-21	2016-04-18	28	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	0	0	0	0	28	28	"S41"	"D122"	"S41D122_a_HS"	30
2016-03-21	2016-04-19	29	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	0	0	0	0	29	29	"S41"	"D122"	"S41D122_a_HS"	31
2016-03-21	2016-04-22	32	"S41D122_a"	"a"	"HS"	24	6	4	6	10	3	1	0	0	0	32	32	"S41"	"D122"	"S41D122_a_HS"	34
2016-03-21	2016-04-25	35	"S41D122_a"	"a"	"HS"	24	6	4	6	10	3	0	0	0	0	35	35	"S41"	"D122"	"S41D122_a_HS"	37
2016-03-21	2016-04-26	36	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	0	0	0	0	36	36	"S41"	"D122"	"S41D122_a_HS"	38
2016-03-21	2016-04-29	39	"S41D122_a"	"a"	"HS"	24	6	4	6	10	2	1	0	0	0	39	39	"S41"	"D122"	"S41D122_a_HS"	41
2016-03-21	2016-05-02	42	"S41D122_a"	"a"	"HS"	24	6	4	6	10	1	0	0	0	0	42	42	"S41"	"D122"	"S41D122_a_HS"	44
2016-03-21	2016-05-03	43	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	0	0	0	0	43	43	"S41"	"D122"	"S41D122_a_HS"	45
2016-03-21	2016-05-06	46	"S41D122_a"	"a"	"HS"	24	6	4	6	10	5	0	0	0	0	46	46	"S41"	"D122"	"S41D122_a_HS"	48
2016-03-21	2016-05-09	49	"S41D122_a"	"a"	"HS"	24	6	4	6	10	1	1	0	0	0	49	49	"S41"	"D122"	"S41D122_a_HS"	51
2016-03-21	2016-05-10	50	"S41D122_a"	"a"	"HS"	24	6	4	6	10	1	0	0	0	0	50	50	"S41"	"D122"	"S41D122_a_HS"	52
2016-03-21	2016-05-13	53	"S41D122_a"	"a"	"HS"	24	6	4	6	10	1	0	0	0	0	53	53	"S41"	"D122"	"S41D122_a_HS"	55
2016-03-21	2016-05-16	56	"S41D122_a"	"a"	"HS"	24	6	4	6	10	1	0	0	1	0	56	56	"S41"	"D122"	"S41D122_a_HS"	58
2016-03-21	2016-05-17	57	"S41D122_a"	"a"	"HS"	24	6	4	6	10	1	1	0	0	1	57	57	"S41"	"D122"	"S41D122_a_HS"	59
2016-03-21	2016-05-20	60	"S41D122_a"	"a"	"HS"	24	6	4	6	10	1	1	0	0	0	60	60	"S41"	"D122"	"S41D122_a_HS"	62
2016-03-21	2016-05-23	63	"S41D122_a"	"a"	"HS"	24	6	4	6	10	0	0	0	0	0	63	63	"S41"	"D122"	"S41D122_a_HS"	65
2016-03-21	2016-05-24	64	"S41D122_a"	"a"	"HS"	24	6	4	6	10	1	0	0	0	0	64	64	"S41"	"D122"	"S41D122_a_HS"	66
2016-03-21	2016-05-27	67	"S41D122_a"	"a"	"HS"	24	6	4	6	10	2	0	0	0	0	67	67	"S41"	"D122"	"S41D122_a_HS"	69
2016-03-24	2016-03-25	1	"S41D122_a"	"a"	"LY"	24	6	2	6	4	1	0	0	0	0	1	1	"S41"	"D122"	"S41D122_a_LY"	3
2016-03-24	2016-03-28	4	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	4	4	"S41"	"D122"	"S41D122_a_LY"	6
2016-03-24	2016-03-29	5	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	5	5	"S41"	"D122"	"S41D122_a_LY"	7
2016-03-24	2016-04-01	8	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	1	0	0	0	8	8	"S41"	"D122"	"S41D122_a_LY"	10
2016-03-24	2016-04-04	11	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	11	11	"S41"	"D122"	"S41D122_a_LY"	13
2016-03-24	2016-04-05	12	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	12	12	"S41"	"D122"	"S41D122_a_LY"	14
2016-03-24	2016-04-08	15	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	15	15	"S41"	"D122"	"S41D122_a_LY"	17
2016-03-24	2016-04-11	18	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	18	18	"S41"	"D122"	"S41D122_a_LY"	20
2016-03-24	2016-04-12	19	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	19	19	"S41"	"D122"	"S41D122_a_LY"	21
2016-03-24	2016-04-15	22	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	22	22	"S41"	"D122"	"S41D122_a_LY"	24
2016-03-24	2016-04-18	25	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	25	25	"S41"	"D122"	"S41D122_a_LY"	27
2016-03-24	2016-04-19	26	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	26	26	"S41"	"D122"	"S41D122_a_LY"	28
2016-03-24	2016-04-22	29	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	29	29	"S41"	"D122"	"S41D122_a_LY"	31
2016-03-24	2016-04-25	32	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	32	32	"S41"	"D122"	"S41D122_a_LY"	34
2016-03-24	2016-04-26	33	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	33	33	"S41"	"D122"	"S41D122_a_LY"	35
2016-03-24	2016-04-29	36	"S41D122_a"	"a"	"LY"	24	6	2	6	4	2	1	0	0	0	36	36	"S41"	"D122"	"S41D122_a_LY"	38
2016-03-24	2016-05-02	39	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	39	39	"S41"	"D122"	"S41D122_a_LY"	41
2016-03-24	2016-05-03	40	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	40	40	"S41"	"D122"	"S41D122_a_LY"	42
2016-03-24	2016-05-06	43	"S41D122_a"	"a"	"LY"	24	6	2	6	4	1	0	0	0	0	43	43	"S41"	"D122"	"S41D122_a_LY"	45
2016-03-24	2016-05-09	46	"S41D122_a"	"a"	"LY"	24	6	2	6	4	1	0	0	0	0	46	46	"S41"	"D122"	"S41D122_a_LY"	48
2016-03-24	2016-05-10	47	"S41D122_a"	"a"	"LY"	24	6	2	6	4	1	0	0	0	0	47	47	"S41"	"D122"	"S41D122_a_LY"	49
2016-03-24	2016-05-13	50	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	1	0	0	0	50	50	"S41"	"D122"	"S41D122_a_LY"	52
2016-03-24	2016-05-16	53	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	53	53	"S41"	"D122"	"S41D122_a_LY"	55
2016-03-24	2016-05-17	54	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	54	54	"S41"	"D122"	"S41D122_a_LY"	56
2016-03-24	2016-05-20	57	"S41D122_a"	"a"	"LY"	24	6	2	6	4	3	1	0	0	0	57	57	"S41"	"D122"	"S41D122_a_LY"	59
2016-03-24	2016-05-23	60	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	60	60	"S41"	"D122"	"S41D122_a_LY"	62
2016-03-24	2016-05-24	61	"S41D122_a"	"a"	"LY"	24	6	2	6	4	4	0	0	0	0	61	61	"S41"	"D122"	"S41D122_a_LY"	63
2016-03-24	2016-05-27	64	"S41D122_a"	"a"	"LY"	24	6	2	6	4	3	1	0	0	0	64	64	"S41"	"D122"	"S41D122_a_LY"	66
2016-03-24	2016-05-30	67	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	67	67	"S41"	"D122"	"S41D122_a_LY"	69
2016-03-24	2016-05-31	68	"S41D122_a"	"a"	"LY"	24	6	2	6	4	7	0	0	0	0	68	68	"S41"	"D122"	"S41D122_a_LY"	70
2016-03-24	2016-06-03	71	"S41D122_a"	"a"	"LY"	24	6	2	6	4	3	0	0	0	0	71	71	"S41"	"D122"	"S41D122_a_LY"	73
2016-03-24	2016-06-06	74	"S41D122_a"	"a"	"LY"	24	6	2	6	4	0	0	0	0	0	74	74	"S41"	"D122"	"S41D122_a_LY"	76
2016-03-15	2016-03-18	3	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	3	3	"S41"	"D122"	"S41D122_a_STD"	5
2016-03-15	2016-03-21	6	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	6	6	"S41"	"D122"	"S41D122_a_STD"	8
2016-03-15	2016-03-22	7	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	7	7	"S41"	"D122"	"S41D122_a_STD"	9
2016-03-15	2016-03-25	10	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	10	10	"S41"	"D122"	"S41D122_a_STD"	12
2016-03-15	2016-03-28	13	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	13	13	"S41"	"D122"	"S41D122_a_STD"	15
2016-03-15	2016-03-29	14	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	14	14	"S41"	"D122"	"S41D122_a_STD"	16
2016-03-15	2016-04-01	17	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	1	0	0	0	17	17	"S41"	"D122"	"S41D122_a_STD"	19
2016-03-15	2016-04-04	20	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	20	20	"S41"	"D122"	"S41D122_a_STD"	22
2016-03-15	2016-04-05	21	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	21	21	"S41"	"D122"	"S41D122_a_STD"	23
2016-03-15	2016-04-08	24	"S41D122_a"	"a"	"STD"	18	6	3	2	6	1	0	0	0	0	24	24	"S41"	"D122"	"S41D122_a_STD"	26
2016-03-15	2016-04-11	27	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	27	27	"S41"	"D122"	"S41D122_a_STD"	29
2016-03-15	2016-04-12	28	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	28	28	"S41"	"D122"	"S41D122_a_STD"	30
2016-03-15	2016-04-15	31	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	31	31	"S41"	"D122"	"S41D122_a_STD"	33
2016-03-15	2016-04-18	34	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	34	34	"S41"	"D122"	"S41D122_a_STD"	36
2016-03-15	2016-04-19	35	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	35	35	"S41"	"D122"	"S41D122_a_STD"	37
2016-03-15	2016-04-22	38	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	38	38	"S41"	"D122"	"S41D122_a_STD"	40
2016-03-15	2016-04-25	41	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	41	41	"S41"	"D122"	"S41D122_a_STD"	43
2016-03-15	2016-04-26	42	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	42	42	"S41"	"D122"	"S41D122_a_STD"	44
2016-03-15	2016-04-29	45	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	45	45	"S41"	"D122"	"S41D122_a_STD"	47
2016-03-15	2016-05-02	48	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	48	48	"S41"	"D122"	"S41D122_a_STD"	50
2016-03-15	2016-05-03	49	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	49	49	"S41"	"D122"	"S41D122_a_STD"	51
2016-03-15	2016-05-06	52	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	52	52	"S41"	"D122"	"S41D122_a_STD"	54
2016-03-15	2016-05-09	55	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	55	55	"S41"	"D122"	"S41D122_a_STD"	57
2016-03-15	2016-05-10	56	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	56	56	"S41"	"D122"	"S41D122_a_STD"	58
2016-03-15	2016-05-13	59	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	59	59	"S41"	"D122"	"S41D122_a_STD"	61
2016-03-15	2016-05-16	62	"S41D122_a"	"a"	"STD"	18	6	3	2	6	5	1	0	2	0	62	62	"S41"	"D122"	"S41D122_a_STD"	64
2016-03-15	2016-05-17	63	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	1	0	0	0	63	63	"S41"	"D122"	"S41D122_a_STD"	65
2016-03-15	2016-05-20	66	"S41D122_a"	"a"	"STD"	18	6	3	2	6	2	2	0	0	0	66	66	"S41"	"D122"	"S41D122_a_STD"	68
2016-03-15	2016-05-23	69	"S41D122_a"	"a"	"STD"	18	6	3	2	6	5	0	0	0	0	69	69	"S41"	"D122"	"S41D122_a_STD"	71
2016-03-15	2016-05-24	70	"S41D122_a"	"a"	"STD"	18	6	3	2	6	0	0	0	0	0	70	70	"S41"	"D122"	"S41D122_a_STD"	72
2016-03-15	2016-05-27	73	"S41D122_a"	"a"	"STD"	18	6	3	2	6	2	0	0	0	0	73	73	"S41"	"D122"	"S41D122_a_STD"	75
2016-03-15	2016-05-30	76	"S41D122_a"	"a"	"STD"	18	6	3	2	6	3	0	0	0	0	76	76	"S41"	"D122"	"S41D122_a_STD"	78
2016-03-11	2016-03-14	3	"S41D122_a"	"b"	"LY"	24	6	2	6	4	0	0	0	0	0	3	3	"S41"	"D122"	"S41D122_a_LY"	5
2016-03-28	2016-03-29	1	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	1	1	"S41"	"D122"	"S41D122_b_HS"	3
2016-03-28	2016-04-01	4	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	1	0	0	0	4	4	"S41"	"D122"	"S41D122_b_HS"	6
2016-03-28	2016-04-04	7	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	7	7	"S41"	"D122"	"S41D122_b_HS"	9
2016-03-28	2016-04-05	8	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	8	8	"S41"	"D122"	"S41D122_b_HS"	10
2016-03-28	2016-04-08	11	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	11	11	"S41"	"D122"	"S41D122_b_HS"	13
2016-03-28	2016-04-11	14	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	14	14	"S41"	"D122"	"S41D122_b_HS"	16
2016-03-28	2016-04-12	15	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	15	15	"S41"	"D122"	"S41D122_b_HS"	17
2016-03-28	2016-04-15	18	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	18	18	"S41"	"D122"	"S41D122_b_HS"	20
2016-03-28	2016-04-18	21	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	21	21	"S41"	"D122"	"S41D122_b_HS"	23
2016-03-28	2016-04-19	22	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	22	22	"S41"	"D122"	"S41D122_b_HS"	24
2016-03-28	2016-04-22	25	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	2	0	0	0	25	25	"S41"	"D122"	"S41D122_b_HS"	27
2016-03-28	2016-04-25	28	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	28	28	"S41"	"D122"	"S41D122_b_HS"	30
2016-03-28	2016-04-26	29	"S41D122_b"	"b"	"HS"	17	6	4	6	7	1	0	0	0	0	29	29	"S41"	"D122"	"S41D122_b_HS"	31
2016-03-28	2016-04-29	32	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	1	0	0	0	32	32	"S41"	"D122"	"S41D122_b_HS"	34
2016-03-28	2016-05-02	35	"S41D122_b"	"b"	"HS"	17	6	4	6	7	3	0	0	0	0	35	35	"S41"	"D122"	"S41D122_b_HS"	37
2016-03-28	2016-05-03	36	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	1	0	0	0	36	36	"S41"	"D122"	"S41D122_b_HS"	38
2016-03-28	2016-05-06	39	"S41D122_b"	"b"	"HS"	17	6	4	6	7	3	0	0	0	0	39	39	"S41"	"D122"	"S41D122_b_HS"	41
2016-03-28	2016-05-09	42	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	42	42	"S41"	"D122"	"S41D122_b_HS"	44
2016-03-28	2016-05-10	43	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	43	43	"S41"	"D122"	"S41D122_b_HS"	45
2016-03-28	2016-05-13	46	"S41D122_b"	"b"	"HS"	17	6	4	6	7	2	0	0	0	0	46	46	"S41"	"D122"	"S41D122_b_HS"	48
2016-03-28	2016-05-16	49	"S41D122_b"	"b"	"HS"	17	6	4	6	7	1	0	0	0	0	49	49	"S41"	"D122"	"S41D122_b_HS"	51
2016-03-28	2016-05-17	50	"S41D122_b"	"b"	"HS"	17	6	4	6	7	0	0	0	0	0	50	50	"S41"	"D122"	"S41D122_b_HS"	52
2016-03-28	2016-05-20	53	"S41D122_b"	"b"	"HS"	17	6	4	6	7	2	1	0	0	0	53	53	"S41"	"D122"	"S41D122_b_HS"	55
2016-03-28	2016-05-23	56	"S41D122_b"	"b"	"HS"	17	6	4	6	7	4	0	0	0	0	56	56	"S41"	"D122"	"S41D122_b_HS"	58
2016-03-11	2016-03-15	4	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	4	4	"S41"	"D122"	"S41D122_b_LY"	6
2016-03-11	2016-03-18	7	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	7	7	"S41"	"D122"	"S41D122_b_LY"	9
2016-03-11	2016-03-21	10	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	10	10	"S41"	"D122"	"S41D122_b_LY"	12
2016-03-11	2016-03-22	11	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	11	11	"S41"	"D122"	"S41D122_b_LY"	13
2016-03-11	2016-03-25	14	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	14	14	"S41"	"D122"	"S41D122_b_LY"	16
2016-03-11	2016-03-28	17	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	17	17	"S41"	"D122"	"S41D122_b_LY"	19
2016-03-11	2016-03-29	18	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	18	18	"S41"	"D122"	"S41D122_b_LY"	20
2016-03-11	2016-04-01	21	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	1	0	0	0	21	21	"S41"	"D122"	"S41D122_b_LY"	23
2016-03-11	2016-04-04	24	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	24	24	"S41"	"D122"	"S41D122_b_LY"	26
2016-03-11	2016-04-05	25	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	25	25	"S41"	"D122"	"S41D122_b_LY"	27
2016-03-11	2016-04-08	28	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	28	28	"S41"	"D122"	"S41D122_b_LY"	30
2016-03-11	2016-04-11	31	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	31	31	"S41"	"D122"	"S41D122_b_LY"	33
2016-03-11	2016-04-12	32	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	32	32	"S41"	"D122"	"S41D122_b_LY"	34
2016-03-11	2016-04-15	35	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	35	35	"S41"	"D122"	"S41D122_b_LY"	37
2016-03-11	2016-04-18	38	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	38	38	"S41"	"D122"	"S41D122_b_LY"	40
2016-03-11	2016-04-19	39	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	39	39	"S41"	"D122"	"S41D122_b_LY"	41
2016-03-11	2016-04-22	42	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	42	42	"S41"	"D122"	"S41D122_b_LY"	44
2016-03-11	2016-04-25	45	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	45	45	"S41"	"D122"	"S41D122_b_LY"	47
2016-03-11	2016-04-26	46	"S41D122_b"	"b"	"LY"	24	6	1	2	10	3	0	0	0	0	46	46	"S41"	"D122"	"S41D122_b_LY"	48
2016-03-11	2016-04-29	49	"S41D122_b"	"b"	"LY"	24	6	1	2	10	1	2	0	0	0	49	49	"S41"	"D122"	"S41D122_b_LY"	51
2016-03-11	2016-05-02	52	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	52	52	"S41"	"D122"	"S41D122_b_LY"	54
2016-03-11	2016-05-03	53	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	53	53	"S41"	"D122"	"S41D122_b_LY"	55
2016-03-11	2016-05-06	56	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	56	56	"S41"	"D122"	"S41D122_b_LY"	58
2016-03-11	2016-05-09	59	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	59	59	"S41"	"D122"	"S41D122_b_LY"	61
2016-03-11	2016-05-10	60	"S41D122_b"	"b"	"LY"	24	6	1	2	10	6	1	0	0	0	60	60	"S41"	"D122"	"S41D122_b_LY"	62
2016-03-11	2016-05-13	63	"S41D122_b"	"b"	"LY"	24	6	1	2	10	6	0	0	0	0	63	63	"S41"	"D122"	"S41D122_b_LY"	65
2016-03-11	2016-05-16	66	"S41D122_b"	"b"	"LY"	24	6	1	2	10	2	0	0	0	0	66	66	"S41"	"D122"	"S41D122_b_LY"	68
2016-03-11	2016-05-17	67	"S41D122_b"	"b"	"LY"	24	6	1	2	10	6	0	0	0	0	67	67	"S41"	"D122"	"S41D122_b_LY"	69
2016-03-11	2016-05-20	70	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	0	0	0	0	70	70	"S41"	"D122"	"S41D122_b_LY"	72
2016-03-11	2016-05-23	73	"S41D122_b"	"b"	"LY"	24	6	1	2	10	0	1	0	0	0	73	73	"S41"	"D122"	"S41D122_b_LY"	75
2016-03-28	2016-03-29	1	"S41D122_b"	"b"	"STD"	17	6	5	1	1	0	0	0	0	0	1	1	"S41"	"D122"	"S41D122_b_STD"	3
2016-03-28	2016-04-01	4	"S41D122_b"	"b"	"STD"	17	6	5	1	1	0	0	0	0	0	4	4	"S41"	"D122"	"S41D122_b_STD"	6
2016-03-28	2016-04-04	7	"S41D122_b"	"b"	"STD"	17	6	5	1	1	0	0	0	0	0	7	7	"S41"	"D122"	"S41D122_b_STD"	9
2016-03-28	2016-04-05	8	"S41D122_b"	"b"	"STD"	17	6	5	1	1	0	0	0	0	0	8	8	"S41"	"D122"	"S41D122_b_STD"	10
2016-03-28	2016-04-08	11	"S41D122_b"	"b"	"STD"	17	6	3	5	7	0	0	0	0	0	11	11	"S41"	"D122"	"S41D122_b_STD"	13
2016-03-28	2016-04-11	14	"S41D122_b"	"b"	"STD"	17	6	3	5	7	0	0	0	0	0	14	14	"S41"	"D122"	"S41D122_b_STD"	16
2016-03-28	2016-04-12	15	"S41D122_b"	"b"	"STD"	17	6	3	5	7	0	0	0	0	0	15	15	"S41"	"D122"	"S41D122_b_STD"	17
2016-03-28	2016-04-15	18	"S41D122_b"	"b"	"STD"	17	6	3	5	7	0	0	0	0	0	18	18	"S41"	"D122"	"S41D122_b_STD"	20
2016-03-28	2016-04-18	21	"S41D122_b"	"b"	"STD"	17	6	3	5	7	0	0	0	0	0	21	21	"S41"	"D122"	"S41D122_b_STD"	23
2016-03-28	2016-04-19	22	"S41D122_b"	"b"	"STD"	17	6	3	5	7	0	0	0	0	0	22	22	"S41"	"D122"	"S41D122_b_STD"	24
2016-03-28	2016-04-22	25	"S41D122_b"	"b"	"STD"	17	6	3	5	7	0	0	0	0	0	25	25	"S41"	"D122"	"S41D122_b_STD"	27
2016-03-28	2016-04-25	28	"S41D122_b"	"b"	"STD"	17	6	3	5	7	0	1	0	0	0	28	28	"S41"	"D122"	"S41D122_b_STD"	30
2016-03-28	2016-04-26	29	"S41D122_b"	"b"	"STD"	17	6	3	5	7	0	0	0	0	0	29	29	"S41"	"D122"	"S41D122_b_STD"	31
