prop_data,prop_train,lower,r,MSD
0.6000000000000001,0.6,46,0.7960552898262256,0.14638045517266285
0.6000000000000001,0.6,47,0.8004374239823755,0.14350925846832263
0.6000000000000001,0.6,48,0.8025281307057502,0.14165534575889907
0.6000000000000001,0.6,49,0.8077708427695549,0.1400322164594829
0.6000000000000001,0.6,50,0.8064437253871761,0.13947330961936052
0.6000000000000001,0.7000000000000001,40,0.7422339271279418,0.17470183790637278
0.6000000000000001,0.7000000000000001,41,0.7543071567784083,0.1692297074786461
0.6000000000000001,0.7000000000000001,42,0.7631074718932951,0.1612386959995293
0.6000000000000001,0.7000000000000001,43,0.7721182110587566,0.1563525546696435
0.6000000000000001,0.7000000000000001,44,0.7800456054854167,0.1520912808704097
0.6000000000000001,0.7000000000000001,45,0.7867618507402787,0.14774827530497966
0.6000000000000001,0.7000000000000001,46,0.7912816983636847,0.14576315755824262
0.6000000000000001,0.7000000000000001,47,0.7968052633652035,0.14228993972808118
0.6000000000000001,0.7000000000000001,48,0.7978308312474934,0.1413970417985643
0.6000000000000001,0.7000000000000001,49,0.8014543931870727,0.13965719022001893
0.6000000000000001,0.7000000000000001,50,0.8057266759597137,0.13775274333609414
0.6000000000000001,0.8,40,0.7375193057656214,0.1728211459428606
0.6000000000000001,0.8,41,0.7483798095284764,0.16555235691393777
0.6000000000000001,0.8,42,0.7597712887981033,0.15951857361524885
0.6000000000000001,0.8,43,0.76857055334598,0.15445938254128047
0.6000000000000001,0.8,44,0.7747516926989955,0.15206891677364306
0.6000000000000001,0.8,45,0.7800062985918155,0.14837289160501527
0.6000000000000001,0.8,46,0.7875589540683964,0.1443908031798498
0.6000000000000001,0.8,47,0.7935089514387392,0.14105616755258202
0.6000000000000001,0.8,48,0.7967897096005204,0.13953169061003434
0.6000000000000001,0.8,49,0.7970759815536348,0.13835520933038473
0.6000000000000001,0.8,50,0.8016676765795188,0.1360239308127566
0.6000000000000001,0.9,40,0.7184412000093988,0.17197711217400372
0.6000000000000001,0.9,41,0.7327709237297948,0.1645649527165929
0.6000000000000001,0.9,42,0.7411900382487064,0.1601750223265715
0.6000000000000001,0.9,43,0.7520145039694603,0.1535549827086493
0.6000000000000001,0.9,44,0.7601624025020609,0.15024342629474785
0.6000000000000001,0.9,45,0.7693564924636997,0.1452254149136061
0.6000000000000001,0.9,46,0.7729419651578943,0.14311749460143264
0.6000000000000001,0.9,47,0.7788668181814962,0.140039883455899
0.6000000000000001,0.9,48,0.7834721811851625,0.13792682472149775
0.6000000000000001,0.9,49,0.785948633126503,0.1366086074517212
0.6000000000000001,0.9,50,0.7890487375005307,0.13529992075531835
0.7,0.1,40,0.709644096548263,0.2663979152533333
0.7,0.1,41,0.7264028386717921,0.25686305206934096
0.7,0.1,42,0.7416714978234529,0.24802323160933723
0.7,0.1,43,0.7545955537605754,0.23960045256060775
0.7,0.1,44,0.7617613432303716,0.23352824593954113
0.7,0.1,45,0.7704533868796452,0.2273576540179452
0.7,0.1,46,0.7784607913676752,0.22235192106704302
0.7,0.1,47,0.7833411979567315,0.2179389722096278
0.7,0.1,48,0.789290796194381,0.21589194647937984
0.7,0.1,49,0.7926385952693611,0.21310498801559552
0.7,0.1,50,0.7932474220040892,0.21106584790303076
0.7,0.2,40,0.7524391491978445,0.19903318052810587
0.7,0.2,41,0.7633522877194936,0.19135905455495367
0.7,0.2,42,0.7709374419462466,0.18635413932741127
0.7,0.2,43,0.781640060493575,0.17826030440707438
0.7,0.2,44,0.7871431200677816,0.17407204650414326
0.7,0.2,45,0.7941210282382469,0.17078279951650854
0.7,0.2,46,0.800108753004717,0.16585484810424062
0.7,0.2,47,0.8052022838519894,0.16230806290042218
0.7,0.2,48,0.8087291589536039,0.1609815573636381
0.7,0.2,49,0.8110839566657673,0.1598816502385951
0.7,0.2,50,0.8137639282051674,0.15893382514678364
0.7,0.30000000000000004,40,0.7526672267681395,0.1853853465948897
0.7,0.30000000000000004,41,0.7638270648921094,0.17794816424817253
0.7,0.30000000000000004,42,0.7735502803582961,0.171387570213883
0.7,0.30000000000000004,43,0.7807185265052728,0.16635583134206636
0.7,0.30000000000000004,44,0.7883581032061897,0.16124684694614277
0.7,0.30000000000000004,45,0.7959120379800078,0.15724872803264828
0.7,0.30000000000000004,46,0.8006053669505419,0.1541419501613161
0.7,0.30000000000000004,47,0.8041555164666931,0.15212384075374635
0.7,0.30000000000000004,48,0.8058575445620103,0.1504031917233876
0.7,0.30000000000000004,49,0.8103308435518263,0.14838129651800921
0.7,0.30000000000000004,50,0.8119788374393335,0.1472571443663264
0.7,0.4,40,0.7526837386405204,0.1782828397940181
0.7,0.4,41,0.7618480473694984,0.17218895035731827
0.7,0.4,42,0.7717426212688799,0.16682712891619778
0.7,0.4,43,0.7794114470693994,0.16109576790889713
0.7,0.4,44,0.7858083479564074,0.15733740169367647
0.7,0.4,45,0.7940054103123534,0.15255891511988529
0.7,0.4,46,0.7983445067072511,0.15064872092750753
0.7,0.4,47,0.8029272844900164,0.1478607468879373
0.7,0.4,48,0.8067320866509172,0.14502352712119757
0.7,0.4,49,0.8107536531981288,0.14258655465810038
0.7,0.4,50,0.8121058632929753,0.14223714264484918
0.7,0.5,40,0.749322428353193,0.17648876392857724
0.7,0.5,41,0.7612465247771657,0.16929025433442416
0.7,0.5,42,0.769096998482132,0.16398741059553118
0.7,0.5,43,0.7793349543209203,0.15837436756980375
0.7,0.5,44,0.7862317800125604,0.15416498715654567
0.7,0.5,45,0.7938464088917706,0.1494092583577819
0.7,0.5,46,0.7963105115822685,0.14692405685206533
0.7,0.5,47,0.8010130098131841,0.1448118532931551
0.7,0.5,48,0.8047685600925335,0.14211661753054308
0.7,0.5,49,0.807573642820531,0.14079467114602232
0.7,0.5,50,0.8108344294454147,0.1395598066159045
0.7,0.6,40,0.7479020362745809,0.17429754272448408
0.7,0.6,41,0.7599742067362097,0.1674164063230358
0.7,0.6,42,0.7689968077047001,0.1617963409811651
0.7,0.6,43,0.7776430493514231,0.15686146985805163
0.7,0.6,44,0.7832679456503063,0.1526610484149552
0.7,0.6,45,0.7906988621750135,0.14818958393151024
0.7,0.6,46,0.7952698799504236,0.14555692036842974
0.7,0.6,47,0.8005242093587865,0.1426072693829899
0.7,0.6,48,0.804219743074899,0.1407172254233017
0.7,0.6,49,0.8069750592372785,0.13926708800327695
0.7,0.6,50,0.8091641014803662,0.13795038852579314
0.7,0.7000000000000001,40,0.7442011913437637,0.173689308579531
0.7,0.7000000000000001,41,0.7557135893259643,0.16692751239971712
0.7,0.7000000000000001,42,0.7662157425172503,0.16068683306933843
0.7,0.7000000000000001,43,0.7751897416772241,0.1544778109684372
0.7,0.7000000000000001,44,0.7808136941421651,0.15072979299690775
0.7,0.7000000000000001,45,0.787085115804883,0.1481270910530935
0.7,0.7000000000000001,46,0.795615767449148,0.14345519513649263
0.7,0.7000000000000001,47,0.7991866789930911,0.14045821195258607
0.7,0.7000000000000001,48,0.8003539019964124,0.1394364510741623
0.7,0.7000000000000001,49,0.8034439634864515,0.13817290124966747
0.7,0.7000000000000001,50,0.8066779617657374,0.13649896193208774
0.7,0.8,40,0.7394059040629419,0.1710625076748769
0.7,0.8,41,0.7494127943822937,0.16483669311679036
0.7,0.8,42,0.7613594972951473,0.15908314859073533
0.7,0.8,43,0.7696988251001795,0.1545178307705263
0.7,0.8,44,0.77675070792839,0.15016786710178223
0.7,0.8,45,0.7825788691268598,0.14608328234908385
0.7,0.8,46,0.788141287443106,0.1429014154542429
0.7,0.8,47,0.794550522816064,0.14110101097711586
0.7,0.8,48,0.7984307711422736,0.13818244982545083
0.7,0.8,49,0.7997905159069549,0.13685421684195878
0.7,0.8,50,0.8028216920689321,0.13493847280453186
0.7,0.9,40,0.7247449606174989,0.17066889884181313
0.7,0.9,41,0.739099774086776,0.16399044642358962
0.7,0.9,42,0.7484027150375957,0.15761300360927077
0.7,0.9,43,0.7577008970936457,0.15261301674517846
0.7,0.9,44,0.764951632488201,0.14895392107134567
0.7,0.9,45,0.7701591187758523,0.1461661643917784
0.7,0.9,46,0.7786718968946721,0.14235548627495828
0.7,0.9,47,0.7847618857181113,0.13911970045085614
0.7,0.9,48,0.7866651361400664,0.13652369499998582
0.7,0.9,49,0.7921148294959488,0.1349513420637115
0.7,0.9,50,0.7919325336362923,0.13500783537261193
0.8,0.1,40,0.7277151064116597,0.2436582482938811
0.8,0.1,41,0.7422992164144748,0.23428937068956762
0.8,0.1,42,0.757650736908493,0.22589304330788862
0.8,0.1,43,0.7655620740581237,0.21926782752392998
0.8,0.1,44,0.7760117988177807,0.21194639401934146
0.8,0.1,45,0.7834196248414751,0.20822624474151946
0.8,0.1,46,0.7880021298461309,0.20492033949283475
0.8,0.1,47,0.7944148074031993,0.1999219066801344
0.8,0.1,48,0.7979302202996397,0.1974630006860623
0.8,0.1,49,0.8025033807942157,0.1950096035321384
0.8,0.1,50,0.8045391757378239,0.1928725570016614
0.8,0.2,40,0.7505316937725243,0.19354354589124712
0.8,0.2,41,0.7653631633756188,0.18575215131266345
0.8,0.2,42,0.7738000789489913,0.18055467069253955
0.8,0.2,43,0.7844547972649498,0.1730440544500312
0.8,0.2,44,0.7901153734067577,0.16839254880848026
0.8,0.2,45,0.7955193165973932,0.16553972994502364
0.8,0.2,46,0.8006812068274423,0.16156003847396164
0.8,0.2,47,0.8047480864324249,0.15852590419525758
0.8,0.2,48,0.8088083894451134,0.15642867877737546
0.8,0.2,49,0.8119250857514986,0.1551900001327577
0.8,0.2,50,0.812345072344777,0.1536501596251525
0.8,0.30000000000000004,40,0.7539597633546693,0.1821585261835954
0.8,0.30000000000000004,41,0.7647663990712723,0.17463289149098185
0.8,0.30000000000000004,42,0.7727811901246334,0.16905899943973235
0.8,0.30000000000000004,43,0.7806802462729684,0.1649621811226754
0.8,0.30000000000000004,44,0.7887352471263289,0.15943392822621438
0.8,0.30000000000000004,45,0.7953880252152169,0.1551200877917181
0.8,0.30000000000000004,46,0.8001431566626727,0.15202129151317118
0.8,0.30000000000000004,47,0.8048754086199322,0.149613748334492
0.8,0.30000000000000004,48,0.8097428272770341,0.14748432604731537
0.8,0.30000000000000004,49,0.8107161350121785,0.14584421008837958
0.8,0.30000000000000004,50,0.8121209952963381,0.14489191476595384
0.8,0.4,40,0.7521331070146038,0.17750810141151352
0.8,0.4,41,0.7641627455451283,0.16985339502706776
0.8,0.4,42,0.7731454465938629,0.1644628501231567
0.8,0.4,43,0.7813339187277727,0.15894482461945697
0.8,0.4,44,0.7889574060116648,0.15460757190804367
0.8,0.4,45,0.794351640844806,0.1511860374803753
0.8,0.4,46,0.8000152237166593,0.14765064773190445
0.8,0.4,47,0.8049824783809055,0.14484524701660273
0.8,0.4,48,0.8076128654435989,0.1431403845859034
0.8,0.4,49,0.8110748691962016,0.14117227931821696
0.8,0.4,50,0.8121803399371107,0.1401010835109319
0.8,0.5,40,0.7519911069378206,0.17511699621521773
0.8,0.5,41,0.7608003632621316,0.16821586949789497
0.8,0.5,42,0.7735459682467928,0.16111959788352648
0.8,0.5,43,0.7809693421313506,0.15640370679264246
0.8,0.5,44,0.7873188224142991,0.15209839585186616
0.8,0.5,45,0.7938827398299554,0.1479396946055193
0.8,0.5,46,0.7992400965965104,0.14520168103662745
0.8,0.5,47,0.8039301057190348,0.14275625734196465
0.8,0.5,48,0.8076962979553841,0.13961200796136697
0.8,0.5,49,0.8086503229265769,0.13962419144848426
0.8,0.5,50,0.8102275981542404,0.138358909259213
0.8,0.6,40,0.7493397610225034,0.1728951324000188
0.8,0.6,41,0.7596991086968968,0.16615437922416212
0.8,0.6,42,0.769337365568149,0.16089381558661106
0.8,0.6,43,0.7779263638706967,0.15557823406964613
0.8,0.6,44,0.7864283912687595,0.15053976119514978
0.8,0.6,45,0.7915948901443294,0.1474092379734394
0.8,0.6,46,0.7967291484056638,0.1441980028324482
0.8,0.6,47,0.8013584220624703,0.14159744749400385
0.8,0.6,48,0.8042858502384036,0.14002511204492418
0.8,0.6,49,0.8078001244802729,0.13785396459472693
0.8,0.6,50,0.8103222506016459,0.1361183915972471
0.8,0.7000000000000001,40,0.747174318664095,0.1715024493040635
0.8,0.7000000000000001,41,0.7588342876237157,0.16494815484025407
0.8,0.7000000000000001,42,0.767042909505545,0.1591198918985696
0.8,0.7000000000000001,43,0.7747062812321781,0.15396440952651316
0.8,0.7000000000000001,44,0.7811265754099241,0.15053252918868087
0.8,0.7000000000000001,45,0.7909927731706063,0.1461106741189806
0.8,0.7000000000000001,46,0.7952884109098057,0.14250473949811066
0.8,0.7000000000000001,47,0.7987647358696837,0.140246690145515
0.8,0.7000000000000001,48,0.803172160170498,0.13767231519154263
0.8,0.7000000000000001,49,0.8047181522918782,0.13713340543822153
0.8,0.7000000000000001,50,0.807726509085077,0.13518621680926257
0.8,0.8,40,0.7408769704319417,0.17124902678447726
0.8,0.8,41,0.751599357802477,0.16450065661871469
0.8,0.8,42,0.7630473970417258,0.15837565130273842
0.8,0.8,43,0.7703718740626457,0.15413094963329557
0.8,0.8,44,0.7780750859434183,0.14965240490879633
0.8,0.8,45,0.7850743847304621,0.14522500904029984
0.8,0.8,46,0.7910089854995062,0.1424566763394927
0.8,0.8,47,0.7959008123274922,0.13967485357548312
0.8,0.8,48,0.7977115567612367,0.13799025875032747
0.8,0.8,49,0.8027080064758548,0.13541943885427307
0.8,0.8,50,0.804868519395942,0.13458071137193106
0.8,0.9,40,0.7279579830736892,0.16993986839678804
0.8,0.9,41,0.7396327313898281,0.16416480797834082
0.8,0.9,42,0.7513653545102537,0.15748764819579983
0.8,0.9,43,0.7602966431547714,0.15232019258175605
0.8,0.9,44,0.7688363244714741,0.14873536157427095
0.8,0.9,45,0.7767092940434618,0.1446090385939922
0.8,0.9,46,0.7823079721706906,0.1412984370186647
0.8,0.9,47,0.7864876430144958,0.1383645110455908
0.8,0.9,48,0.7903901091395595,0.13681798334665418
0.8,0.9,49,0.794218198316441,0.13476012102726317
0.8,0.9,50,0.7959107063343793,0.13386059624794663
0.9000000000000001,0.1,40,0.7390942211786704,0.22886440097433386
0.9000000000000001,0.1,41,0.7532245314579918,0.22039319743676083
0.9000000000000001,0.1,42,0.7644707188411473,0.21291830020985872
0.9000000000000001,0.1,43,0.7731528992219702,0.2065915534038891
0.9000000000000001,0.1,44,0.7831877088743235,0.2006403580744346
0.9000000000000001,0.1,45,0.7890882950515536,0.19618143706678545
0.9000000000000001,0.1,46,0.7956843278059184,0.19285363217061732
0.9000000000000001,0.1,47,0.8004059683528674,0.18872545143171696
0.9000000000000001,0.1,48,0.8041051973700585,0.18646731024822974
0.9000000000000001,0.1,49,0.806268547688706,0.18454752200357463
0.9000000000000001,0.1,50,0.8093959981805156,0.1820924419793201
0.9000000000000001,0.2,40,0.7541448983521967,0.18970842803414428
0.9000000000000001,0.2,41,0.7654511780374825,0.18254622425239514
0.9000000000000001,0.2,42,0.7749372248781465,0.17595589919627005
0.9000000000000001,0.2,43,0.7840880659802852,0.17067934433131227
0.9000000000000001,0.2,44,0.790497291118794,0.16615645885356992
0.9000000000000001,0.2,45,0.7967394448130155,0.1617259631684649
0.9000000000000001,0.2,46,0.8015689617752053,0.1582129145762485
0.9000000000000001,0.2,47,0.8059648109111526,0.15550151315892444
0.9000000000000001,0.2,48,0.8091217379205448,0.1532363784099292
0.9000000000000001,0.2,49,0.8111866865645111,0.151956817085273
0.9000000000000001,0.2,50,0.8135066433009204,0.1511569221800823
0.9000000000000001,0.30000000000000004,40,0.7535650175545647,0.18076678549951136
0.9000000000000001,0.30000000000000004,41,0.7655354284267044,0.17274614207621525
0.9000000000000001,0.30000000000000004,42,0.7743156455008593,0.16755138826947294
0.9000000000000001,0.30000000000000004,43,0.7822144245087036,0.16205232738297878
0.9000000000000001,0.30000000000000004,44,0.7894796214093992,0.1572981906451117
0.9000000000000001,0.30000000000000004,45,0.7960491878710182,0.1535262696735804
0.9000000000000001,0.30000000000000004,46,0.8005886846518235,0.1506260401269524
0.9000000000000001,0.30000000000000004,47,0.8058525397986503,0.14747650325762363
0.9000000000000001,0.30000000000000004,48,0.8087191122665318,0.14559969000490203
0.9000000000000001,0.30000000000000004,49,0.8110161152802047,0.14412788709823102
0.9000000000000001,0.30000000000000004,50,0.813086363253505,0.14260366696339097
0.9000000000000001,0.4,40,0.7529355910692904,0.1761403996713145
0.9000000000000001,0.4,41,0.7643019602282544,0.1694613247513682
0.9000000000000001,0.4,42,0.7731495547887047,0.16302673144906304
0.9000000000000001,0.4,43,0.782019038921355,0.15769884515654506
0.9000000000000001,0.4,44,0.7889294475397355,0.15321105781199804
0.9000000000000001,0.4,45,0.7950295497544497,0.14984089171189588
0.9000000000000001,0.4,46,0.8003711102274034,0.14665545012354284
0.9000000000000001,0.4,47,0.8049354668099326,0.14369724413777119
0.9000000000000001,0.4,48,0.8075431893520234,0.14159954883033077
0.9000000000000001,0.4,49,0.8102157478850657,0.140268975059857
0.9000000000000001,0.4,50,0.8119263793105264,0.1391657679519983
0.9000000000000001,0.5,40,0.7516462911461668,0.17398227651314296
0.9000000000000001,0.5,41,0.7623394891654024,0.1667417573338311
0.9000000000000001,0.5,42,0.7728363701882551,0.16044005421479912
0.9000000000000001,0.5,43,0.7811585995799133,0.15528594246390545
0.9000000000000001,0.5,44,0.7881459463280408,0.1514475916801577
0.9000000000000001,0.5,45,0.7943173616138306,0.14769325412735523
0.9000000000000001,0.5,46,0.7984936003360799,0.14448607663425905
0.9000000000000001,0.5,47,0.8044113123190907,0.14178617293313178
0.9000000000000001,0.5,48,0.8073855833157778,0.13914117112546653
0.9000000000000001,0.5,49,0.8095479618932049,0.13817110705493924
0.9000000000000001,0.5,50,0.8115951856488746,0.136863359686527
0.9000000000000001,0.6,40,0.7502637353502105,0.17219995811762792
0.9000000000000001,0.6,41,0.7611189525610418,0.16511509541352434
0.9000000000000001,0.6,42,0.7711800565852686,0.15936265627198876
0.9000000000000001,0.6,43,0.7795067929881339,0.15419805403339817
0.9000000000000001,0.6,44,0.7864368430260873,0.1500056186763977
0.9000000000000001,0.6,45,0.7915571862755268,0.14662307652471243
0.9000000000000001,0.6,46,0.7981783191988047,0.14299131199460682
0.9000000000000001,0.6,47,0.8020901613234471,0.1401058676815642
0.9000000000000001,0.6,48,0.8058505619811926,0.13861007252724247
0.9000000000000001,0.6,49,0.8087042883546154,0.13683269955656502
0.9000000000000001,0.6,50,0.8103428124436531,0.13585220864209718
0.9000000000000001,0.7000000000000001,40,0.7477283331835785,0.17058581973884676
0.9000000000000001,0.7000000000000001,41,0.7592174563357217,0.16423624177580023
0.9000000000000001,0.7000000000000001,42,0.7683838515658945,0.15816512090978718
0.9000000000000001,0.7000000000000001,43,0.7781692439162666,0.15298856896218824
0.9000000000000001,0.7000000000000001,44,0.7848068491389935,0.1488052644667153
0.9000000000000001,0.7000000000000001,45,0.7909439340591031,0.14513970258917633
0.9000000000000001,0.7000000000000001,46,0.7955752947699406,0.14249926837932458
0.9000000000000001,0.7000000000000001,47,0.8004571557252518,0.13947802444473306
0.9000000000000001,0.7000000000000001,48,0.8031027166605499,0.13763276783801853
0.9000000000000001,0.7000000000000001,49,0.8069954066787339,0.13546538225024793
0.9000000000000001,0.7000000000000001,50,0.8085470826540001,0.13499547533842263
0.9000000000000001,0.8,40,0.7415593978619758,0.17034071831490574
0.9000000000000001,0.8,41,0.753744315871864,0.1632184489345574
0.9000000000000001,0.8,42,0.7643504451807824,0.15750871346109852
0.9000000000000001,0.8,43,0.7724976129421274,0.15267753204580148
0.9000000000000001,0.8,44,0.7805396642164195,0.1481394030395103
0.9000000000000001,0.8,45,0.7861198451388152,0.14524688080675408
0.9000000000000001,0.8,46,0.7925997027164597,0.1413279346356549
0.9000000000000001,0.8,47,0.7960088633097555,0.138503249959664
0.9000000000000001,0.8,48,0.8002120784283173,0.13681980512379302
0.9000000000000001,0.8,49,0.8031305252510088,0.13524516276181212
0.9000000000000001,0.8,50,0.8060184147398699,0.13372382397297397
0.9000000000000001,0.9,40,0.7311626271471696,0.1691876506289363
0.9000000000000001,0.9,41,0.7444373196207581,0.16254818606469668
0.9000000000000001,0.9,42,0.7535901991460283,0.15710099180272918
0.9000000000000001,0.9,43,0.763475748805771,0.15163873229119812
0.9000000000000001,0.9,44,0.7702132973589269,0.14791519843287648
0.9000000000000001,0.9,45,0.7772378160556569,0.14415346576915256
0.9000000000000001,0.9,46,0.7831037852226144,0.14115796979772988
0.9000000000000001,0.9,47,0.7881716892674059,0.13851873906333667
0.9000000000000001,0.9,48,0.7919369110521874,0.13616425540448354
0.9000000000000001,0.9,49,0.7958212399982891,0.13426906889299592
0.9000000000000001,0.9,50,0.7974292881303955,0.13326433134276855
1,0.1,40,0.7453038066331604,0.21935361883695356
1,0.1,41,0.7582897842092056,0.21108208691684674
1,0.1,42,0.769359895402043,0.2038001157378875
1,0.1,43,0.7787202186238881,0.19758569932399667
1,0.1,44,0.7865017104021931,0.1922653447422229
1,0.1,45,0.7930829830453661,0.18781992762330454
1,0.1,46,0.7988226154124133,0.18395978185879158
1,0.1,47,0.8035725106940597,0.18054728119604746
1,0.1,48,0.8072742340535314,0.17801991904906847
1,0.1,49,0.8100029437005513,0.1762421053214426
1,0.1,50,0.8122313899884291,0.17467346700351244
1,0.2,40,0.7549668560094047,0.18677240581137236
1,0.2,41,0.7661677903823781,0.1794190854526799
1,0.2,42,0.7756375214734228,0.17313407335478073
1,0.2,43,0.7839618039733826,0.16772521305533977
1,0.2,44,0.7908625095839694,0.16317882313290014
1,0.2,45,0.7967993551662838,0.1592586502435001
1,0.2,46,0.8019742291486976,0.15584486699133882
1,0.2,47,0.8062642243308531,0.15306996039783374
1,0.2,48,0.8096786836581363,0.15081010452012944
1,0.2,49,0.812130020740012,0.14939212071986369
1,0.2,50,0.8141934794225885,0.14814224355181668
1,0.30000000000000004,40,0.7543212970521876,0.1786281261421317
1,0.30000000000000004,41,0.765530251988629,0.17151079021746016
1,0.30000000000000004,42,0.7750690018653807,0.16549248120773438
1,0.30000000000000004,43,0.7833866288951293,0.16024766643703364
1,0.30000000000000004,44,0.7903044480276638,0.1558005401257354
1,0.30000000000000004,45,0.7962677435056352,0.15201845384509852
1,0.30000000000000004,46,0.8014327245135613,0.14872322543483546
1,0.30000000000000004,47,0.8057979645896901,0.1459530547496904
1,0.30000000000000004,48,0.8092236806743317,0.143873077150158
1,0.30000000000000004,49,0.8116586927095824,0.14236251551510137
1,0.30000000000000004,50,0.8137206021698825,0.1411385670902357
1,0.4,40,0.7534381148025168,0.17484184004564457
1,0.4,41,0.7646519969292214,0.16797299862944165
1,0.4,42,0.7742484248228234,0.1619513074666775
1,0.4,43,0.7826357081091382,0.15679367068763422
1,0.4,44,0.7895811486678653,0.15244811002464947
1,0.4,45,0.7954692843542506,0.1487174186932328
1,0.4,46,0.8007675333799888,0.14546229244411268
1,0.4,47,0.805097627350939,0.14279715388287317
1,0.4,48,0.80858135838598455,0.1406535057187495
1,0.4,49,0.81108740651254,0.13912639798967233
1,0.4,50,0.8130624045218926,0.13797052068696442
1,0.5,40,0.7523256024030256,0.17270499183244234
1,0.5,41,0.76355651242266,0.16583627841725385
1,0.5,42,0.7731331742844985,0.15995500776879534
1,0.5,43,0.7815173334213381,0.15485306408121446
1,0.5,44,0.7885859806030548,0.15052861087289526
1,0.5,45,0.7945924134465496,0.1468260279448119
1,0.5,46,0.7997936166067205,0.14357099757981914
1,0.5,47,0.8042382529795603,0.14084526909096598
1,0.5,48,0.8076146722838311,0.13879548238558181
1,0.5,49,0.8101803910865422,0.1373024935609049
1,0.5,50,0.8122090506153478,0.1360939858676666
1,0.6,40,0.750830593936128,0.17145529765524073
1,0.6,41,0.7620216046431475,0.16456678345217893
1,0.6,42,0.7716823650475011,0.15879121076160926
1,0.6,43,0.7803263558716808,0.15362810506556956
1,0.6,44,0.7872533189861115,0.14937650012948753
1,0.6,45,0.7933302139738169,0.14568168941021284
1,0.6,46,0.7985672046974873,0.14246582496808638
1,0.6,47,0.8029967008407293,0.13979776789218154
1,0.6,48,0.8065492634530789,0.13765912742338585
1,0.6,49,0.8090551824590548,0.13611600104787727
1,0.6,50,0.8111391005826852,0.1349900817034329
1,0.7000000000000001,40,0.7483501539751577,0.17032898104453575
1,0.7000000000000001,41,0.7596735917503289,0.1636179542892041
1,0.7000000000000001,42,0.7694863987252442,0.15782380845123636
1,0.7000000000000001,43,0.778023876887573,0.15271637858512033
1,0.7000000000000001,44,0.7851101892193962,0.1484753946309234
1,0.7000000000000001,45,0.791218457487086,0.14475571319360772
1,0.7000000000000001,46,0.7965636309280627,0.14161136939789326
1,0.7000000000000001,47,0.8009939109876242,0.13889077527370888
1,0.7000000000000001,48,0.8045823677074903,0.13678391561318634
1,0.7000000000000001,49,0.8071838666696128,0.13532384121395916
1,0.7000000000000001,50,0.8093673768838023,0.13409242350159561
1,0.8,40,0.743838062656001,0.16961692121003547
1,0.8,41,0.7553801175025417,0.16278164346430263
1,0.8,42,0.7652441097059546,0.15708266632181636
1,0.8,43,0.7739212579645037,0.1520233767336908
1,0.8,44,0.781372044442104,0.14775515382145205
1,0.8,45,0.7874229617581022,0.14409913097187302
1,0.8,46,0.7930566852746113,0.1409274448403339
1,0.8,47,0.7976787747751365,0.13822059332198877
1,0.8,48,0.8015122409334314,0.13608994789751835
1,0.8,49,0.8041041324461805,0.1346047996729526
1,0.8,50,0.8063432510795716,0.13337477361573605
1,0.9,40,0.733297238101999,0.16913097101727315
1,0.9,41,0.7453911830382912,0.16229486458834547
1,0.9,42,0.7557026162753725,0.1565666247763548
1,0.9,43,0.7647396323392692,0.15149331735457375
1,0.9,44,0.7725991582752919,0.14729753912529153
1,0.9,45,0.7792523288866043,0.14362397291846718
1,0.9,46,0.7852325277576286,0.14039240579032924
1,0.9,47,0.7897824566652207,0.1377415529235748
1,0.9,48,0.7939027952109867,0.13570038680467736
1,0.9,49,0.7968426399938844,0.1342131354808647
1,0.9,50,0.7992882224732976,0.13298679484699955
