"setDate"	"flipDate"	"age"	"NewAge"	"fID"	"id"	"sireid"	"damid"	"repl"	"treat"	"NstartM"	"status"
"2016-03-08"	"2016-04-18"	41	43	"S11D31_a"	"S11D31_a_HS"	"S11"	"D31"	"a"	"HS"	6	2
"2016-03-08"	"2016-05-02"	55	57	"S11D31_a"	"S11D31_a_HS"	"S11"	"D31"	"a"	"HS"	6	2
"2016-03-08"	"2016-05-09"	62	64	"S11D31_a"	"S11D31_a_HS"	"S11"	"D31"	"a"	"HS"	6	2
"2016-03-08"	"2016-05-10"	63	65	"S11D31_a"	"S11D31_a_HS"	"S11"	"D31"	"a"	"HS"	6	2
"2016-03-08"	"2016-05-27"	80	82	"S11D31_a"	"S11D31_a_HS"	"S11"	"D31"	"a"	"HS"	6	2
"2016-03-08"	"2016-06-03"	87	89	"S11D31_a"	"S11D31_a_HS"	"S11"	"D31"	"a"	"HS"	6	2
"2016-03-11"	"2016-05-16"	66	68	"S11D31_a"	"S11D31_a_LY"	"S11"	"D31"	"a"	"LY"	6	2
"2016-03-11"	"2016-05-16"	66	68	"S11D31_a"	"S11D31_a_LY"	"S11"	"D31"	"a"	"LY"	6	2
"2016-03-11"	"2016-05-20"	70	72	"S11D31_a"	"S11D31_a_LY"	"S11"	"D31"	"a"	"LY"	6	2
"2016-03-11"	"2016-05-20"	70	72	"S11D31_a"	"S11D31_a_LY"	"S11"	"D31"	"a"	"LY"	6	2
"2016-03-11"	"2016-05-23"	73	75	"S11D31_a"	"S11D31_a_LY"	"S11"	"D31"	"a"	"LY"	6	2
"2016-03-11"	"2016-05-30"	80	82	"S11D31_a"	"S11D31_a_LY"	"S11"	"D31"	"a"	"LY"	6	2
"2016-03-31"	"2016-05-13"	43	45	"S11D31_a"	"S11D31_a_STD"	"S11"	"D31"	"a"	"STD"	6	2
"2016-03-31"	"2016-05-16"	46	48	"S11D31_a"	"S11D31_a_STD"	"S11"	"D31"	"a"	"STD"	6	2
"2016-03-31"	"2016-05-30"	60	62	"S11D31_a"	"S11D31_a_STD"	"S11"	"D31"	"a"	"STD"	6	2
"2016-03-31"	"2016-05-30"	60	62	"S11D31_a"	"S11D31_a_STD"	"S11"	"D31"	"a"	"STD"	6	2
"2016-03-31"	"2016-05-30"	60	62	"S11D31_a"	"S11D31_a_STD"	"S11"	"D31"	"a"	"STD"	6	2
"2016-03-31"	"2016-06-06"	67	69	"S11D31_a"	"S11D31_a_STD"	"S11"	"D31"	"a"	"STD"	6	2
"2016-02-29"	"2016-04-04"	35	37	"S11D32_a"	"S11D32_a_STD"	"S11"	"D32"	"a"	"STD"	6	2
"2016-02-29"	"2016-04-15"	46	48	"S11D32_a"	"S11D32_a_STD"	"S11"	"D32"	"a"	"STD"	6	2
"2016-02-29"	"2016-04-25"	56	58	"S11D32_a"	"S11D32_a_STD"	"S11"	"D32"	"a"	"STD"	6	2
"2016-02-29"	"2016-05-02"	63	65	"S11D32_a"	"S11D32_a_STD"	"S11"	"D32"	"a"	"STD"	6	2
"2016-02-29"	"2016-05-03"	64	66	"S11D32_a"	"S11D32_a_STD"	"S11"	"D32"	"a"	"STD"	6	2
"2016-02-29"	"2016-05-23"	84	86	"S11D32_a"	"S11D32_a_STD"	"S11"	"D32"	"a"	"STD"	6	2
"2016-03-05"	"2016-04-25"	51	53	"S11D32_b"	"S11D32_b_STD"	"S11"	"D32"	"b"	"STD"	6	2
"2016-03-05"	"2016-05-02"	58	60	"S11D32_b"	"S11D32_b_STD"	"S11"	"D32"	"b"	"STD"	6	2
"2016-03-05"	"2016-05-09"	65	67	"S11D32_b"	"S11D32_b_STD"	"S11"	"D32"	"b"	"STD"	6	2
"2016-03-05"	"2016-05-09"	65	67	"S11D32_b"	"S11D32_b_STD"	"S11"	"D32"	"b"	"STD"	6	2
"2016-03-05"	"2016-05-13"	69	71	"S11D32_b"	"S11D32_b_STD"	"S11"	"D32"	"b"	"STD"	6	2
"2016-03-05"	"2016-03-14"	9	11	"S11D33_a"	"S11D33_a_HS"	"S11"	"D33"	"a"	"HS"	6	2
"2016-03-05"	"2016-04-15"	41	43	"S11D33_a"	"S11D33_a_HS"	"S11"	"D33"	"a"	"HS"	6	2
"2016-03-05"	"2016-04-22"	48	50	"S11D33_a"	"S11D33_a_HS"	"S11"	"D33"	"a"	"HS"	6	2
"2016-03-05"	"2016-05-09"	65	67	"S11D33_a"	"S11D33_a_HS"	"S11"	"D33"	"a"	"HS"	6	2
"2016-03-05"	"2016-05-13"	69	71	"S11D33_a"	"S11D33_a_HS"	"S11"	"D33"	"a"	"HS"	6	2
"2016-03-05"	"2016-05-16"	72	74	"S11D33_a"	"S11D33_a_HS"	"S11"	"D33"	"a"	"HS"	6	2
"2016-03-11"	"2016-03-14"	3	5	"S11D33_a"	"S11D33_a_LY"	"S11"	"D33"	"a"	"LY"	6	2
"2016-03-11"	"2016-04-15"	35	37	"S11D33_a"	"S11D33_a_LY"	"S11"	"D33"	"a"	"LY"	6	2
"2016-03-11"	"2016-04-29"	49	51	"S11D33_a"	"S11D33_a_LY"	"S11"	"D33"	"a"	"LY"	6	2
"2016-03-11"	"2016-04-29"	49	51	"S11D33_a"	"S11D33_a_LY"	"S11"	"D33"	"a"	"LY"	6	2
"2016-03-11"	"2016-05-10"	60	62	"S11D33_a"	"S11D33_a_LY"	"S11"	"D33"	"a"	"LY"	6	2
"2016-03-11"	"2016-05-23"	73	75	"S11D33_a"	"S11D33_a_LY"	"S11"	"D33"	"a"	"LY"	6	2
"2016-03-08"	"2016-04-08"	31	33	"S11D33_a"	"S11D33_a_STD"	"S11"	"D33"	"a"	"STD"	6	2
"2016-03-08"	"2016-05-02"	55	57	"S11D33_a"	"S11D33_a_STD"	"S11"	"D33"	"a"	"STD"	6	2
"2016-03-08"	"2016-05-13"	66	68	"S11D33_a"	"S11D33_a_STD"	"S11"	"D33"	"a"	"STD"	6	2
"2016-03-08"	"2016-05-17"	70	72	"S11D33_a"	"S11D33_a_STD"	"S11"	"D33"	"a"	"STD"	6	2
"2016-03-08"	"2016-05-20"	73	75	"S11D33_a"	"S11D33_a_STD"	"S11"	"D33"	"a"	"STD"	6	2
"2016-03-21"	"2016-05-23"	63	65	"S11D33_b"	"S11D33_b_LY"	"S11"	"D33"	"b"	"LY"	6	2
"2016-03-21"	"2016-05-27"	67	69	"S11D33_b"	"S11D33_b_LY"	"S11"	"D33"	"b"	"LY"	6	2
"2016-03-11"	"2016-03-14"	3	5	"S13D37_a"	"S13D37_a_HS"	"S13"	"D37"	"a"	"HS"	6	2
"2016-03-11"	"2016-03-14"	3	5	"S13D37_a"	"S13D37_a_HS"	"S13"	"D37"	"a"	"HS"	6	2
"2016-03-11"	"2016-04-01"	21	23	"S13D37_a"	"S13D37_a_HS"	"S13"	"D37"	"a"	"HS"	6	2
"2016-03-11"	"2016-04-04"	24	26	"S13D37_a"	"S13D37_a_HS"	"S13"	"D37"	"a"	"HS"	6	2
"2016-03-11"	"2016-04-11"	31	33	"S13D37_a"	"S13D37_a_HS"	"S13"	"D37"	"a"	"HS"	6	2
"2016-03-11"	"2016-04-18"	38	40	"S13D37_a"	"S13D37_a_HS"	"S13"	"D37"	"a"	"HS"	6	2
"2016-03-11"	"2016-04-22"	42	44	"S13D37_a"	"S13D37_a_HS"	"S13"	"D37"	"a"	"HS"	6	2
"2016-03-11"	"2016-05-02"	52	54	"S13D37_a"	"S13D37_a_HS"	"S13"	"D37"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-25"	56	58	"S13D37_a"	"S13D37_a_LY"	"S13"	"D37"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-25"	56	58	"S13D37_a"	"S13D37_a_LY"	"S13"	"D37"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-29"	60	62	"S13D37_a"	"S13D37_a_LY"	"S13"	"D37"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-29"	60	62	"S13D37_a"	"S13D37_a_LY"	"S13"	"D37"	"a"	"LY"	6	2
"2016-02-29"	"2016-05-02"	63	65	"S13D37_a"	"S13D37_a_LY"	"S13"	"D37"	"a"	"LY"	6	2
"2016-02-29"	"2016-05-02"	63	65	"S13D37_a"	"S13D37_a_LY"	"S13"	"D37"	"a"	"LY"	6	2
"2016-03-08"	"2016-04-04"	27	29	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-15"	38	40	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-18"	41	43	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-25"	48	50	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-25"	48	50	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	6	2
"2016-03-08"	"2016-05-02"	55	57	"S13D37_a"	"S13D37_a_STD"	"S13"	"D37"	"a"	"STD"	6	2
"2016-03-21"	"2016-04-11"	21	23	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	6	2
"2016-03-21"	"2016-04-15"	25	27	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	6	2
"2016-03-21"	"2016-04-25"	35	37	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	6	2
"2016-03-21"	"2016-04-25"	35	37	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	6	2
"2016-03-21"	"2016-04-29"	39	41	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	6	2
"2016-03-21"	"2016-05-20"	60	62	"S13D37_b"	"S13D37_b_HS"	"S13"	"D37"	"b"	"HS"	6	2
"2016-03-28"	"2016-04-26"	29	31	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	6	2
"2016-03-28"	"2016-05-06"	39	41	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	6	2
"2016-03-28"	"2016-05-09"	42	44	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	6	2
"2016-03-28"	"2016-06-03"	67	69	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	6	2
"2016-03-28"	"2016-06-03"	67	69	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	6	2
"2016-03-28"	"2016-06-06"	70	72	"S13D37_b"	"S13D37_b_LY"	"S13"	"D37"	"b"	"LY"	6	2
"2016-03-24"	"2016-04-26"	33	35	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	6	2
"2016-03-24"	"2016-04-26"	33	35	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	6	2
"2016-03-24"	"2016-05-02"	39	41	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	6	2
"2016-03-24"	"2016-05-06"	43	45	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	6	2
"2016-03-24"	"2016-05-06"	43	45	"S13D37_b"	"S13D37_b_STD"	"S13"	"D37"	"b"	"STD"	6	2
"2016-02-29"	"2016-03-18"	18	20	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-08"	39	41	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-18"	49	51	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-25"	56	58	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-29"	60	62	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	6	2
"2016-02-29"	"2016-05-09"	70	72	"S13D38_a"	"S13D38_a_LY"	"S13"	"D38"	"a"	"LY"	6	2
"2016-03-11"	"2016-03-18"	7	9	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-08"	28	30	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-15"	35	37	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-19"	39	41	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-25"	45	47	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-09"	59	61	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-13"	63	65	"S13D38_a"	"S13D38_a_STD"	"S13"	"D38"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-29"	49	51	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	6	2
"2016-03-11"	"2016-04-29"	49	51	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-02"	52	54	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-10"	60	62	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-17"	67	69	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-23"	73	75	"S13D38_b"	"S13D38_b_LY"	"S13"	"D38"	"b"	"LY"	6	2
"2016-03-24"	"2016-05-10"	47	49	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	6	2
"2016-03-24"	"2016-05-23"	60	62	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	6	2
"2016-03-24"	"2016-05-30"	67	69	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	6	2
"2016-03-24"	"2016-06-06"	74	76	"S13D38_b"	"S13D38_b_STD"	"S13"	"D38"	"b"	"STD"	6	2
"2016-02-29"	"2016-03-29"	29	31	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-01"	32	34	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-04"	35	37	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-08"	39	41	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-18"	49	51	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-29"	60	62	"S13D39_a"	"S13D39_a_HS"	"S13"	"D39"	"a"	"HS"	6	2
"2016-03-08"	"2016-04-01"	24	26	"S13D39_a"	"S13D39_a_LY"	"S13"	"D39"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-02"	55	57	"S13D39_a"	"S13D39_a_LY"	"S13"	"D39"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S13D39_a"	"S13D39_a_LY"	"S13"	"D39"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S13D39_a"	"S13D39_a_LY"	"S13"	"D39"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-09"	62	64	"S13D39_a"	"S13D39_a_LY"	"S13"	"D39"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-13"	66	68	"S13D39_a"	"S13D39_a_LY"	"S13"	"D39"	"a"	"LY"	6	2
"2016-03-11"	"2016-04-04"	24	26	"S13D39_a"	"S13D39_a_STD"	"S13"	"D39"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-05"	25	27	"S13D39_a"	"S13D39_a_STD"	"S13"	"D39"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-18"	38	40	"S13D39_a"	"S13D39_a_STD"	"S13"	"D39"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-19"	39	41	"S13D39_a"	"S13D39_a_STD"	"S13"	"D39"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-25"	45	47	"S13D39_a"	"S13D39_a_STD"	"S13"	"D39"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-06"	56	58	"S13D39_a"	"S13D39_a_STD"	"S13"	"D39"	"a"	"STD"	6	2
"2016-03-21"	"2016-04-11"	21	23	"S13D39_b"	"S13D39_b_HS"	"S13"	"D39"	"b"	"HS"	6	2
"2016-03-21"	"2016-04-15"	25	27	"S13D39_b"	"S13D39_b_HS"	"S13"	"D39"	"b"	"HS"	6	2
"2016-03-21"	"2016-04-18"	28	30	"S13D39_b"	"S13D39_b_HS"	"S13"	"D39"	"b"	"HS"	6	2
"2016-03-21"	"2016-04-22"	32	34	"S13D39_b"	"S13D39_b_HS"	"S13"	"D39"	"b"	"HS"	6	2
"2016-03-21"	"2016-04-29"	39	41	"S13D39_b"	"S13D39_b_HS"	"S13"	"D39"	"b"	"HS"	6	2
"2016-03-21"	"2016-05-06"	46	48	"S13D39_b"	"S13D39_b_HS"	"S13"	"D39"	"b"	"HS"	6	2
"2016-03-11"	"2016-04-15"	35	37	"S13D39_b"	"S13D39_b_LY"	"S13"	"D39"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-02"	52	54	"S13D39_b"	"S13D39_b_LY"	"S13"	"D39"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-13"	63	65	"S13D39_b"	"S13D39_b_LY"	"S13"	"D39"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-23"	73	75	"S13D39_b"	"S13D39_b_LY"	"S13"	"D39"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-23"	73	75	"S13D39_b"	"S13D39_b_LY"	"S13"	"D39"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-27"	77	79	"S13D39_b"	"S13D39_b_LY"	"S13"	"D39"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-30"	80	82	"S13D39_b"	"S13D39_b_LY"	"S13"	"D39"	"b"	"LY"	6	2
"2016-03-21"	"2016-05-02"	42	44	"S13D39_b"	"S13D39_b_STD"	"S13"	"D39"	"b"	"STD"	6	2
"2016-03-21"	"2016-05-13"	53	55	"S13D39_b"	"S13D39_b_STD"	"S13"	"D39"	"b"	"STD"	6	2
"2016-02-26"	"2016-03-28"	31	33	"S17D49_a"	"S17D49_a_HS"	"S17"	"D49"	"a"	"HS"	6	2
"2016-02-26"	"2016-04-01"	35	37	"S17D49_a"	"S17D49_a_HS"	"S17"	"D49"	"a"	"HS"	6	2
"2016-02-26"	"2016-04-04"	38	40	"S17D49_a"	"S17D49_a_HS"	"S17"	"D49"	"a"	"HS"	6	2
"2016-02-26"	"2016-04-04"	38	40	"S17D49_a"	"S17D49_a_HS"	"S17"	"D49"	"a"	"HS"	6	2
"2016-02-26"	"2016-04-22"	56	58	"S17D49_a"	"S17D49_a_HS"	"S17"	"D49"	"a"	"HS"	6	2
"2016-02-26"	"2016-04-25"	59	61	"S17D49_a"	"S17D49_a_HS"	"S17"	"D49"	"a"	"HS"	6	2
"2016-02-26"	"2016-05-13"	77	79	"S17D49_a"	"S17D49_a_HS"	"S17"	"D49"	"a"	"HS"	6	2
"2016-03-21"	"2016-05-16"	56	58	"S17D49_a"	"S17D49_a_LY"	"S17"	"D49"	"a"	"LY"	6	2
"2016-03-21"	"2016-06-06"	77	79	"S17D49_a"	"S17D49_a_LY"	"S17"	"D49"	"a"	"LY"	6	2
"2016-03-21"	"2016-06-06"	77	79	"S17D49_a"	"S17D49_a_LY"	"S17"	"D49"	"a"	"LY"	6	2
"2016-03-21"	"2016-06-10"	81	83	"S17D49_a"	"S17D49_a_LY"	"S17"	"D49"	"a"	"LY"	6	2
"2016-03-21"	"2016-06-10"	81	83	"S17D49_a"	"S17D49_a_LY"	"S17"	"D49"	"a"	"LY"	6	2
"2016-03-02"	"2016-03-04"	2	4	"S17D49_a"	"S17D49_a_STD"	"S17"	"D49"	"a"	"STD"	6	2
"2016-03-02"	"2016-03-04"	2	4	"S17D49_a"	"S17D49_a_STD"	"S17"	"D49"	"a"	"STD"	6	2
"2016-03-02"	"2016-04-15"	44	46	"S17D49_a"	"S17D49_a_STD"	"S17"	"D49"	"a"	"STD"	6	2
"2016-03-02"	"2016-04-29"	58	60	"S17D49_a"	"S17D49_a_STD"	"S17"	"D49"	"a"	"STD"	6	2
"2016-03-02"	"2016-05-06"	65	67	"S17D49_a"	"S17D49_a_STD"	"S17"	"D49"	"a"	"STD"	6	2
"2016-03-02"	"2016-05-09"	68	70	"S17D49_a"	"S17D49_a_STD"	"S17"	"D49"	"a"	"STD"	6	2
"2016-03-02"	"2016-05-13"	72	74	"S17D49_a"	"S17D49_a_STD"	"S17"	"D49"	"a"	"STD"	6	2
"2016-03-24"	"2016-04-18"	25	27	"S17D49_b"	"S17D49_b_HS"	"S17"	"D49"	"b"	"HS"	6	2
"2016-03-24"	"2016-04-22"	29	31	"S17D49_b"	"S17D49_b_HS"	"S17"	"D49"	"b"	"HS"	6	2
"2016-03-24"	"2016-04-25"	32	34	"S17D49_b"	"S17D49_b_HS"	"S17"	"D49"	"b"	"HS"	6	2
"2016-03-24"	"2016-04-29"	36	38	"S17D49_b"	"S17D49_b_HS"	"S17"	"D49"	"b"	"HS"	6	2
"2016-03-24"	"2016-05-16"	53	55	"S17D49_b"	"S17D49_b_HS"	"S17"	"D49"	"b"	"HS"	6	2
"2016-03-24"	"2016-05-27"	64	66	"S17D49_b"	"S17D49_b_HS"	"S17"	"D49"	"b"	"HS"	6	2
"2016-03-11"	"2016-04-18"	38	40	"S17D49_b"	"S17D49_b_LY"	"S17"	"D49"	"b"	"LY"	6	2
"2016-03-11"	"2016-04-19"	39	41	"S17D49_b"	"S17D49_b_LY"	"S17"	"D49"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-27"	77	79	"S17D49_b"	"S17D49_b_LY"	"S17"	"D49"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-31"	81	83	"S17D49_b"	"S17D49_b_LY"	"S17"	"D49"	"b"	"LY"	6	2
"2016-03-11"	"2016-06-03"	84	86	"S17D49_b"	"S17D49_b_LY"	"S17"	"D49"	"b"	"LY"	6	2
"2016-03-08"	"2016-04-25"	48	50	"S17D49_b"	"S17D49_b_STD"	"S17"	"D49"	"b"	"STD"	6	2
"2016-03-08"	"2016-05-16"	69	71	"S17D49_b"	"S17D49_b_STD"	"S17"	"D49"	"b"	"STD"	6	2
"2016-03-08"	"2016-05-20"	73	75	"S17D49_b"	"S17D49_b_STD"	"S17"	"D49"	"b"	"STD"	6	2
"2016-03-08"	"2016-05-20"	73	75	"S17D49_b"	"S17D49_b_STD"	"S17"	"D49"	"b"	"STD"	6	2
"2016-03-08"	"2016-05-27"	80	82	"S17D49_b"	"S17D49_b_STD"	"S17"	"D49"	"b"	"STD"	6	2
"2016-03-05"	"2016-04-05"	31	33	"S17D50_a"	"S17D50_a_HS"	"S17"	"D50"	"a"	"HS"	6	2
"2016-03-05"	"2016-04-29"	55	57	"S17D50_a"	"S17D50_a_HS"	"S17"	"D50"	"a"	"HS"	6	2
"2016-03-05"	"2016-05-02"	58	60	"S17D50_a"	"S17D50_a_HS"	"S17"	"D50"	"a"	"HS"	6	2
"2016-03-05"	"2016-05-02"	58	60	"S17D50_a"	"S17D50_a_HS"	"S17"	"D50"	"a"	"HS"	6	2
"2016-03-08"	"2016-04-25"	48	50	"S17D50_a"	"S17D50_a_LY"	"S17"	"D50"	"a"	"LY"	6	2
"2016-03-08"	"2016-04-25"	48	50	"S17D50_a"	"S17D50_a_LY"	"S17"	"D50"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-13"	66	68	"S17D50_a"	"S17D50_a_LY"	"S17"	"D50"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-13"	66	68	"S17D50_a"	"S17D50_a_LY"	"S17"	"D50"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-17"	70	72	"S17D50_a"	"S17D50_a_LY"	"S17"	"D50"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-20"	73	75	"S17D50_a"	"S17D50_a_LY"	"S17"	"D50"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-27"	80	82	"S17D50_a"	"S17D50_a_LY"	"S17"	"D50"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-08"	39	41	"S17D50_a"	"S17D50_a_STD"	"S17"	"D50"	"a"	"STD"	6	2
"2016-02-29"	"2016-05-06"	67	69	"S17D50_a"	"S17D50_a_STD"	"S17"	"D50"	"a"	"STD"	6	2
"2016-02-29"	"2016-05-13"	74	76	"S17D50_a"	"S17D50_a_STD"	"S17"	"D50"	"a"	"STD"	6	2
"2016-02-29"	"2016-05-16"	77	79	"S17D50_a"	"S17D50_a_STD"	"S17"	"D50"	"a"	"STD"	6	2
"2016-02-29"	"2016-05-30"	91	93	"S17D50_a"	"S17D50_a_STD"	"S17"	"D50"	"a"	"STD"	6	2
"2016-03-24"	"2016-05-20"	57	59	"S17D50_b"	"S17D50_b_HS"	"S17"	"D50"	"b"	"HS"	6	2
"2016-03-24"	"2016-05-27"	64	66	"S17D50_b"	"S17D50_b_HS"	"S17"	"D50"	"b"	"HS"	6	2
"2016-03-24"	"2016-05-27"	64	66	"S17D50_b"	"S17D50_b_HS"	"S17"	"D50"	"b"	"HS"	6	2
"2016-03-24"	"2016-05-30"	67	69	"S17D50_b"	"S17D50_b_HS"	"S17"	"D50"	"b"	"HS"	6	2
"2016-03-24"	"2016-06-20"	88	90	"S17D50_b"	"S17D50_b_HS"	"S17"	"D50"	"b"	"HS"	6	2
"2016-03-21"	"2016-04-11"	21	23	"S17D50_b"	"S17D50_b_LY"	"S17"	"D50"	"b"	"LY"	6	2
"2016-03-21"	"2016-05-09"	49	51	"S17D50_b"	"S17D50_b_LY"	"S17"	"D50"	"b"	"LY"	6	2
"2016-03-21"	"2016-05-17"	57	59	"S17D50_b"	"S17D50_b_LY"	"S17"	"D50"	"b"	"LY"	6	2
"2016-03-21"	"2016-05-31"	71	73	"S17D50_b"	"S17D50_b_LY"	"S17"	"D50"	"b"	"LY"	6	2
"2016-03-21"	"2016-06-03"	74	76	"S17D50_b"	"S17D50_b_LY"	"S17"	"D50"	"b"	"LY"	6	2
"2016-03-21"	"2016-06-06"	77	79	"S17D50_b"	"S17D50_b_LY"	"S17"	"D50"	"b"	"LY"	6	2
"2016-03-11"	"2016-04-15"	35	37	"S17D50_b"	"S17D50_b_STD"	"S17"	"D50"	"b"	"STD"	6	2
"2016-03-11"	"2016-05-02"	52	54	"S17D50_b"	"S17D50_b_STD"	"S17"	"D50"	"b"	"STD"	6	2
"2016-03-11"	"2016-05-09"	59	61	"S17D50_b"	"S17D50_b_STD"	"S17"	"D50"	"b"	"STD"	6	2
"2016-03-11"	"2016-05-16"	66	68	"S17D50_b"	"S17D50_b_STD"	"S17"	"D50"	"b"	"STD"	6	2
"2016-03-11"	"2016-05-20"	70	72	"S17D50_b"	"S17D50_b_STD"	"S17"	"D50"	"b"	"STD"	6	2
"2016-03-08"	"2016-04-01"	24	26	"S17D51_a"	"S17D51_a_HS"	"S17"	"D51"	"a"	"HS"	6	2
"2016-03-08"	"2016-04-08"	31	33	"S17D51_a"	"S17D51_a_HS"	"S17"	"D51"	"a"	"HS"	6	2
"2016-03-08"	"2016-05-02"	55	57	"S17D51_a"	"S17D51_a_HS"	"S17"	"D51"	"a"	"HS"	6	2
