camera_id,setDate,flipDate,days,id,fID,repl,treat,NstartF,NstartM,deadF,deadM,cens,carriedF,carriedM,egg_count,NewAge,lifespan_age,age,sireid,damid,n_females,eggs_per_female
IMG_4631.JPG,2016-03-11,2016-04-19,39,S19D55_b_LY,S19D55_b,b,LY,19,6,0,0,0,0,0,386.05470712842134,41,38,38,S19,D55,18,21.44748372935674
IMG_3969.JPG,2016-03-11,2016-04-26,46,S19D55_b_LY,S19D55_b,b,LY,19,6,0,0,0,0,0,792.7799162755384,48,45,45,S19,D55,18,44.04332868197436
IMG_4387.JPG,2016-03-11,2016-05-03,53,S19D55_b_LY,S19D55_b,b,LY,19,6,1,0,0,0,0,253.0273262192878,55,52,52,S19,D55,18,14.057073678849322
IMG_4975.JPG,2016-03-11,2016-05-10,60,S19D55_b_LY,S19D55_b,b,LY,19,6,0,0,0,0,0,75.15301727327108,62,59,59,S19,D55,15,5.010201151551405
IMG_5207.JPG,2016-03-11,2016-05-17,67,S19D55_b_LY,S19D55_b,b,LY,19,6,0,0,0,0,0,63.67701008187601,69,66,66,S19,D55,14,4.548357862991144
IMG_5405.JPG,2016-03-11,2016-05-24,74,S19D55_b_LY,S19D55_b,b,LY,19,6,0,0,0,0,0,54.292389224234185,76,73,73,S19,D55,4,13.573097306058546
IMG_2134.JPG,2016-03-08,2016-03-15,7,S19D55_b_STD,S19D55_b,b,STD,23,6,0,0,0,0,0,1566.3875236514698,9,6,6,S19,D55,23,68.10380537615086
IMG_2401.JPG,2016-03-08,2016-03-22,14,S19D55_b_STD,S19D55_b,b,STD,23,6,0,0,0,0,0,1019.3721192361852,16,13,13,S19,D55,23,44.3205269233124
IMG_2809.JPG,2016-03-08,2016-03-29,21,S19D55_b_STD,S19D55_b,b,STD,23,6,0,0,0,0,0,2368.3086994658133,23,20,20,S19,D55,23,102.96994345503536
IMG_2592.JPG,2016-03-08,2016-04-05,28,S19D55_b_STD,S19D55_b,b,STD,23,6,1,0,0,0,0,857,30,27,27,S19,D55,21,40.80952380952381
IMG_3434.JPG,2016-03-08,2016-04-12,35,S19D55_b_STD,S19D55_b,b,STD,17,6,0,0,0,0,0,1035.4872015679057,37,34,34,S19,D55,19,54.49932639831083
IMG_3895.JPG,2016-03-08,2016-04-19,42,S19D55_b_STD,S19D55_b,b,STD,23,6,0,0,0,0,0,746.5716858614122,44,41,41,S19,D55,17,43.91598152125954
IMG_4198.JPG,2016-03-08,2016-05-03,56,S19D55_b_STD,S19D55_b,b,STD,23,6,0,0,0,0,0,0.7605041213648156,58,55,55,S19,D55,12,0.06337534344706797
IMG_4865.JPG,2016-03-08,2016-05-10,63,S19D55_b_STD,S19D55_b,b,STD,23,6,0,0,0,0,0,17.85663676964587,65,62,62,S19,D55,9,1.9840707521828744
IMG_5247.JPG,2016-03-08,2016-05-17,70,S19D55_b_STD,S19D55_b,b,STD,23,6,0,0,0,0,0,13.217561629320496,72,69,69,S19,D55,6,2.2029269382200827
IMG_3704.JPG,2016-03-28,2016-04-12,15,S19D56_a_HS,S19D56_a,a,HS,23,6,0,0,0,0,0,1230.3283574615714,17,14,14,S19,D56,19,64.75412407692481
IMG_3900.JPG,2016-03-28,2016-04-19,22,S19D56_a_HS,S19D56_a,a,HS,20,6,0,0,0,0,0,527.812675350823,24,21,21,S19,D56,17,31.047804432401357
IMG_3629.JPG,2016-03-28,2016-04-26,29,S19D56_a_HS,S19D56_a,a,HS,20,6,0,0,0,0,0,396.4888236735466,31,28,28,S19,D56,16,24.780551479596664
IMG_4202.JPG,2016-03-28,2016-05-03,36,S19D56_a_HS,S19D56_a,a,HS,20,6,0,0,0,0,0,28.442854139044105,38,35,35,S19,D56,14,2.0316324385031503
IMG_4870.JPG,2016-03-28,2016-05-10,43,S19D56_a_HS,S19D56_a,a,HS,20,6,0,0,0,0,0,10.707898028816604,45,42,42,S19,D56,10,1.0707898028816605
IMG_5250.JPG,2016-03-28,2016-05-17,50,S19D56_a_HS,S19D56_a,a,HS,20,6,0,0,0,0,0,14.373527893795016,52,49,49,S19,D56,7,2.0533611276850023
IMG_5537.JPG,2016-03-28,2016-05-24,57,S19D56_a_HS,S19D56_a,a,HS,20,6,0,0,0,0,0,29.99428254662833,59,56,56,S19,D56,6,4.999047091104722
IMG_5614.JPG,2016-03-28,2016-05-31,64,S19D56_a_HS,S19D56_a,a,HS,20,6,0,0,0,0,0,7.612646254861804,66,63,63,S19,D56,4,1.903161563715451
IMG_1962.JPG,2016-03-05,2016-03-08,3,S19D56_a_LY,S19D56_a,a,LY,17,6,0,0,0,0,0,339.1544179638532,5,2,2,S19,D56,17,19.950259880226657
IMG_2113.JPG,2016-03-05,2016-03-15,10,S19D56_a_LY,S19D56_a,a,LY,17,6,0,0,0,0,0,1345.955404073878,12,9,9,S19,D56,17,79.17384729846341
IMG_2457.JPG,2016-03-05,2016-03-22,17,S19D56_a_LY,S19D56_a,a,LY,17,6,0,0,0,0,0,612.844641160623,19,16,16,S19,D56,17,36.049684774154294
IMG_3224.JPG,2016-03-05,2016-03-29,24,S19D56_a_LY,S19D56_a,a,LY,17,6,0,0,0,0,0,861.6815896711907,26,23,23,S19,D56,17,50.68715233359946
IMG_2747.JPG,2016-03-05,2016-04-05,31,S19D56_a_LY,S19D56_a,a,LY,17,6,0,0,0,0,0,859.0882706173367,33,30,30,S19,D56,17,50.53460415396098
IMG_3363.JPG,2016-03-05,2016-04-12,38,S19D56_a_LY,S19D56_a,a,LY,16,6,0,0,0,0,0,832.4858364519954,40,37,37,S19,D56,17,48.96975508541149
IMG_3912.JPG,2016-03-05,2016-04-19,45,S19D56_a_LY,S19D56_a,a,LY,17,6,0,0,0,0,0,646.2079569648974,47,44,44,S19,D56,17,38.01223276264103
IMG_3641.JPG,2016-03-05,2016-04-26,52,S19D56_a_LY,S19D56_a,a,LY,17,6,0,0,0,0,0,722.6994614917706,54,51,51,S19,D56,16,45.168716343235666
IMG_4879.JPG,2016-03-05,2016-05-10,66,S19D56_a_LY,S19D56_a,a,LY,17,6,0,0,0,0,0,24.37415708974234,68,65,65,S19,D56,15,1.6249438059828227
IMG_5258.JPG,2016-03-05,2016-05-17,73,S19D56_a_LY,S19D56_a,a,LY,17,6,2,0,0,0,0,12.54071296130581,75,72,72,S19,D56,9,1.393412551256201
IMG_2176.JPG,2016-03-11,2016-03-15,4,S19D56_a_STD,S19D56_a,a,STD,16,6,1,0,0,0,0,1433.519848607823,6,3,3,S19,D56,16,89.59499053798893
IMG_2336.JPG,2016-03-11,2016-03-22,11,S19D56_a_STD,S19D56_a,a,STD,16,6,0,0,0,0,0,661.9732074007901,13,10,10,S19,D56,15,44.131547160052676
IMG_2838.JPG,2016-03-11,2016-03-29,18,S19D56_a_STD,S19D56_a,a,STD,16,6,3,0,0,0,0,1674.93427689387,20,17,17,S19,D56,15,111.662285126258
IMG_2675.JPG,2016-03-11,2016-04-05,25,S19D56_a_STD,S19D56_a,a,STD,16,6,0,0,0,0,0,470.5847402181206,27,24,24,S19,D56,12,39.215395018176714
IMG_3420.JPG,2016-03-11,2016-04-12,32,S19D56_a_STD,S19D56_a,a,STD,22,6,0,0,0,0,0,1506.6423198770499,34,31,31,S19,D56,12,125.55352665642083
IMG_4764.JPG,2016-03-11,2016-04-19,39,S19D56_a_STD,S19D56_a,a,STD,16,6,0,0,0,0,0,279.6221553434154,41,38,38,S19,D56,12,23.301846278617948
IMG_4104.JPG,2016-03-11,2016-04-26,46,S19D56_a_STD,S19D56_a,a,STD,16,6,2,1,0,0,0,227.36791716443892,48,45,45,S19,D56,10,22.736791716443893
IMG_4519.JPG,2016-03-11,2016-05-03,53,S19D56_a_STD,S19D56_a,a,STD,16,6,1,0,0,0,0,36.352097001238185,55,52,52,S19,D56,7,5.193156714462598
IMG_5096.JPG,2016-03-11,2016-05-10,60,S19D56_a_STD,S19D56_a,a,STD,16,6,3,0,0,0,0,14.244242193162997,62,59,59,S19,D56,5,2.8488484386325994
IMG_5369.JPG,2016-03-11,2016-05-17,67,S19D56_a_STD,S19D56_a,a,STD,16,6,0,0,0,0,0,9.308570445505344,69,66,66,S19,D56,0,0
IMG_3321.JPG,2016-03-24,2016-03-29,5,S19D56_b_HS,S19D56_b,b,HS,24,6,0,0,0,0,0,650.0561078190035,7,4,4,S19,D56,24,27.085671159125145
IMG_2703.JPG,2016-03-24,2016-04-05,12,S19D56_b_HS,S19D56_b,b,HS,24,6,0,0,0,0,0,326.8190411153159,14,11,11,S19,D56,24,13.617460046471495
IMG_3763.JPG,2016-03-24,2016-04-12,19,S19D56_b_HS,S19D56_b,b,HS,19,6,0,0,0,0,0,1829.1873278302955,21,18,18,S19,D56,24,76.21613865959564
IMG_4716.JPG,2016-03-24,2016-04-19,26,S19D56_b_HS,S19D56_b,b,HS,24,6,0,0,0,0,0,85.44263803533704,28,25,25,S19,D56,24,3.560109918139043
IMG_4052.JPG,2016-03-24,2016-04-26,33,S19D56_b_HS,S19D56_b,b,HS,24,6,0,0,0,0,0,22.282770755989098,35,32,32,S19,D56,23,0.968816119825613
IMG_4470.JPG,2016-03-24,2016-05-03,40,S19D56_b_HS,S19D56_b,b,HS,24,6,0,0,0,0,0,10.251595555997715,42,39,39,S19,D56,21,0.48817121695227217
IMG_5056.JPG,2016-03-24,2016-05-10,47,S19D56_b_HS,S19D56_b,b,HS,24,6,4,0,0,0,0,12.502687755237568,49,46,46,S19,D56,6,2.083781292539595
IMG_5336.JPG,2016-03-24,2016-05-17,54,S19D56_b_HS,S19D56_b,b,HS,24,6,1,0,0,0,0,28.83071124094016,56,53,53,S19,D56,0,0
IMG_2071.JPG,2016-03-08,2016-03-15,7,S19D56_b_LY,S19D56_b,b,LY,21,6,0,0,0,0,0,955.2007814754221,9,6,6,S19,D56,21,45.48575149882962
IMG_2467.JPG,2016-03-08,2016-03-22,14,S19D56_b_LY,S19D56_b,b,LY,21,6,0,0,0,0,0,582.302795646612,16,13,13,S19,D56,21,27.728704554600572
IMG_3156.JPG,2016-03-08,2016-03-29,21,S19D56_b_LY,S19D56_b,b,LY,21,6,0,0,0,0,0,1619.7216776827843,23,20,20,S19,D56,21,77.12960369918021
IMG_3002.JPG,2016-03-08,2016-04-05,28,S19D56_b_LY,S19D56_b,b,LY,21,6,0,0,0,0,0,1264.9160849012433,30,27,27,S19,D56,21,60.23409928101158
IMG_3773.JPG,2016-03-08,2016-04-12,35,S19D56_b_LY,S19D56_b,b,LY,24,6,0,0,0,0,0,1231.6972648800281,37,34,34,S19,D56,21,58.652250708572765
IMG_4693.JPG,2016-03-08,2016-04-19,42,S19D56_b_LY,S19D56_b,b,LY,21,6,0,0,0,0,0,243.35371379552734,44,41,41,S19,D56,21,11.588272085501302
IMG_4034.JPG,2016-03-08,2016-04-26,49,S19D56_b_LY,S19D56_b,b,LY,21,6,0,1,0,0,0,381.27113620503667,51,48,48,S19,D56,21,18.15576839071603
IMG_4447.JPG,2016-03-08,2016-05-03,56,S19D56_b_LY,S19D56_b,b,LY,21,6,0,0,0,0,0,331.3212255137956,58,55,55,S19,D56,19,17.43795923756819
IMG_5036.JPG,2016-03-08,2016-05-10,63,S19D56_b_LY,S19D56_b,b,LY,21,6,1,0,0,0,0,72.95516036252677,65,62,62,S19,D56,19,3.839745282238251
IMG_5319.JPG,2016-03-08,2016-05-17,70,S19D56_b_LY,S19D56_b,b,LY,21,6,0,0,0,0,0,14.183401863453811,72,69,69,S19,D56,16,0.8864626164658632
IMG_5443.JPG,2016-03-08,2016-05-24,77,S19D56_b_LY,S19D56_b,b,LY,21,6,0,0,0,0,0,16.358443650557184,79,76,76,S19,D56,7,2.336920521508169
IMG_2634.JPG,2016-03-21,2016-04-05,15,S19D56_b_STD,S19D56_b,b,STD,19,6,0,0,0,0,0,757.598995621202,17,14,14,S19,D56,18,42.08883309006678
IMG_3443.JPG,2016-03-21,2016-04-12,22,S19D56_b_STD,S19D56_b,b,STD,15,6,0,0,0,0,0,1724.6104061014198,24,21,21,S19,D56,18,95.81168922785666
IMG_4253.JPG,2016-03-21,2016-04-19,29,S19D56_b_STD,S19D56_b,b,STD,19,6,0,0,0,0,0,1032.521235494583,31,28,28,S19,D56,17,60.73654326438723
IMG_3718.JPG,2016-03-21,2016-04-26,36,S19D56_b_STD,S19D56_b,b,STD,19,6,0,0,0,0,0,1142.1174844244665,38,35,35,S19,D56,16,71.38234277652916
IMG_4306.JPG,2016-03-21,2016-05-03,43,S19D56_b_STD,S19D56_b,b,STD,19,6,0,0,0,0,0,226.8735894855518,45,42,42,S19,D56,16,14.179599342846988
IMG_4902.JPG,2016-03-21,2016-05-10,50,S19D56_b_STD,S19D56_b,b,STD,19,6,1,0,0,0,0,38.49671862348697,52,49,49,S19,D56,15,2.5664479082324645
IMG_5277.JPG,2016-03-21,2016-05-17,57,S19D56_b_STD,S19D56_b,b,STD,19,6,0,0,0,0,0,13.11109105232942,59,56,56,S19,D56,9,1.456787894703269
IMG_5556.JPG,2016-03-21,2016-05-24,64,S19D56_b_STD,S19D56_b,b,STD,19,6,0,0,0,0,0,42.6718862497798,66,63,63,S19,D56,0,0
IMG_1906.JPG,2016-03-05,2016-03-08,3,S1D1_a_HS,S1D1_a,a,HS,15,6,0,0,0,0,0,161,5,2,2,S1,D1,15,10.733333333333333
IMG_2021.JPG,2016-03-05,2016-03-15,10,S1D1_a_HS,S1D1_a,a,HS,15,6,0,0,0,0,0,525.7288940582833,12,9,9,S1,D1,15,35.04859293721889
IMG_2260.JPG,2016-03-05,2016-03-22,17,S1D1_a_HS,S1D1_a,a,HS,15,6,0,1,0,0,0,506.5413750762491,19,16,16,S1,D1,15,33.76942500508327
IMG_3249.JPG,2016-03-05,2016-03-29,24,S1D1_a_HS,S1D1_a,a,HS,15,6,0,0,0,0,0,361.22424756586014,26,23,23,S1,D1,15,24.081616504390677
IMG_3558.JPG,2016-03-05,2016-04-12,38,S1D1_a_HS,S1D1_a,a,HS,17,6,0,0,0,0,0,103.71755207173355,40,37,37,S1,D1,8,12.964694008966694
IMG_4281.JPG,2016-03-05,2016-04-19,45,S1D1_a_HS,S1D1_a,a,HS,15,6,0,0,0,0,0,17.08852760706741,47,44,44,S1,D1,6,2.8480879345112347
IMG_3654.JPG,2016-03-05,2016-04-26,52,S1D1_a_HS,S1D1_a,a,HS,15,6,0,0,0,0,0,707.5958496414654,54,51,51,S1,D1,4,176.89896241036635
IMG_4239.JPG,2016-03-05,2016-05-03,59,S1D1_a_HS,S1D1_a,a,HS,15,6,0,0,0,0,0,37.98718086217254,61,58,58,S1,D1,2,18.99359043108627
IMG_1961.JPG,2016-03-02,2016-03-08,6,S1D1_a_LY,S1D1_a,a,LY,17,6,0,0,0,0,0,434.96272717339264,8,5,5,S1,D1,17,25.58604277490545
IMG_2103.JPG,2016-03-02,2016-03-15,13,S1D1_a_LY,S1D1_a,a,LY,17,6,0,0,0,0,0,563.6248144258922,15,12,12,S1,D1,17,33.15440084858189
IMG_2468.JPG,2016-03-02,2016-03-22,20,S1D1_a_LY,S1D1_a,a,LY,17,6,0,0,0,0,0,502.77687967549326,22,19,19,S1,D1,17,29.575110569146663
IMG_3217.JPG,2016-03-02,2016-03-29,27,S1D1_a_LY,S1D1_a,a,LY,17,6,1,0,0,0,0,1015.9346406076163,29,26,26,S1,D1,17,59.760861212212724
IMG_2733.JPG,2016-03-02,2016-04-05,34,S1D1_a_LY,S1D1_a,a,LY,17,6,0,0,0,0,0,383.54504352791747,36,33,33,S1,D1,15,25.569669568527832
IMG_3952.JPG,2016-03-02,2016-04-12,41,S1D1_a_LY,S1D1_a,a,LY,14,6,0,1,0,0,0,170.3225030208641,43,40,40,S1,D1,14,12.165893072918864
IMG_3914.JPG,2016-03-02,2016-04-19,48,S1D1_a_LY,S1D1_a,a,LY,17,6,3,0,0,0,0,560.8946046301925,50,47,47,S1,D1,13,43.14573881770711
IMG_3643.JPG,2016-03-02,2016-04-26,55,S1D1_a_LY,S1D1_a,a,LY,17,6,0,1,0,0,0,742.81479550187,57,54,54,S1,D1,9,82.53497727798555
IMG_4222.JPG,2016-03-02,2016-05-03,62,S1D1_a_LY,S1D1_a,a,LY,17,6,0,0,0,0,0,65.19041328339199,64,61,61,S1,D1,6,10.865068880565332
IMG_2139.JPG,2016-03-08,2016-03-15,7,S1D1_a_STD,S1D1_a,a,STD,19,6,0,0,0,0,0,1731.6602793064715,9,6,6,S1,D1,19,91.1400147003406
IMG_2407.JPG,2016-03-08,2016-03-22,14,S1D1_a_STD,S1D1_a,a,STD,19,6,0,0,0,0,0,860,16,13,13,S1,D1,19,45.26315789473684
IMG_2773.JPG,2016-03-08,2016-03-29,21,S1D1_a_STD,S1D1_a,a,STD,19,6,1,0,0,0,0,1660.324992722452,23,20,20,S1,D1,19,87.38552593276063
IMG_2594.JPG,2016-03-08,2016-04-05,28,S1D1_a_STD,S1D1_a,a,STD,19,6,1,0,0,0,0,503,30,27,27,S1,D1,18,27.944444444444443
IMG_3429.JPG,2016-03-08,2016-04-12,35,S1D1_a_STD,S1D1_a,a,STD,20,6,1,0,0,0,0,834.9042395579355,37,34,34,S1,D1,17,49.11201409164327
IMG_3891.JPG,2016-03-08,2016-04-19,42,S1D1_a_STD,S1D1_a,a,STD,19,6,4,0,0,0,0,398.54218480123166,44,41,41,S1,D1,15,26.569478986748777
IMG_3620.JPG,2016-03-08,2016-04-26,49,S1D1_a_STD,S1D1_a,a,STD,19,6,3,0,0,0,0,241.64257952245651,51,48,48,S1,D1,10,24.164257952245652
IMG_4861.JPG,2016-03-08,2016-05-10,63,S1D1_a_STD,S1D1_a,a,STD,19,6,2,0,0,0,0,4.038276884447171,65,62,62,S1,D1,3,1.3460922948157237
IMG_2275.JPG,2016-03-08,2016-03-22,14,S1D1_b_HS,S1D1_b,b,HS,24,6,0,0,0,0,0,384.4956736796235,16,13,13,S1,D1,23,16.717203203461892
IMG_3254.JPG,2016-03-08,2016-03-29,21,S1D1_b_HS,S1D1_b,b,HS,24,6,1,0,0,0,0,727.1636206841821,23,20,20,S1,D1,23,31.61580959496444
IMG_2886.JPG,2016-03-08,2016-04-05,28,S1D1_b_HS,S1D1_b,b,HS,24,6,0,0,0,0,0,797.8372686826144,30,27,27,S1,D1,21,37.992250889648304
IMG_3517.JPG,2016-03-08,2016-04-12,35,S1D1_b_HS,S1D1_b,b,HS,17,6,0,0,0,0,0,367.2322301246422,37,34,34,S1,D1,14,26.230873580331583
IMG_4804.JPG,2016-03-08,2016-04-19,42,S1D1_b_HS,S1D1_b,b,HS,24,6,1,0,0,0,0,12.008360076350439,44,41,41,S1,D1,9,1.3342622307056042
IMG_4144.JPG,2016-03-08,2016-04-26,49,S1D1_b_HS,S1D1_b,b,HS,24,6,2,0,0,0,0,74.08831150336034,51,48,48,S1,D1,5,14.817662300672069
IMG_4559.JPG,2016-03-08,2016-05-03,56,S1D1_b_HS,S1D1_b,b,HS,24,6,1,1,0,0,0,18.913737498342964,58,55,55,S1,D1,2,9.456868749171482
IMG_5133.JPG,2016-03-08,2016-05-10,63,S1D1_b_HS,S1D1_b,b,HS,24,6,0,0,0,0,0,4.532604563334301,65,62,62,S1,D1,0,0
IMG_2430.JPG,2016-03-15,2016-03-22,7,S1D1_b_LY,S1D1_b,b,LY,24,6,0,0,0,0,0,695.6331198123969,9,6,6,S1,D1,24,28.984713325516537
IMG_3238.JPG,2016-03-15,2016-03-29,14,S1D1_b_LY,S1D1_b,b,LY,24,6,0,0,0,0,0,968.5932590526564,16,13,13,S1,D1,24,40.358052460527354
IMG_2749.JPG,2016-03-15,2016-04-05,21,S1D1_b_LY,S1D1_b,b,LY,24,6,0,0,0,0,0,983.7348961090299,23,20,20,S1,D1,24,40.98895400454291
IMG_3137.JPG,2016-03-15,2016-04-12,28,S1D1_b_LY,S1D1_b,b,LY,24,6,1,0,0,0,0,1261.3873457781106,30,27,27,S1,D1,24,52.55780607408794
IMG_3885.JPG,2016-03-15,2016-04-19,35,S1D1_b_LY,S1D1_b,b,LY,24,6,0,0,0,0,0,742.1303417926417,37,34,34,S1,D1,22,33.733197354210986
IMG_3608.JPG,2016-03-15,2016-04-26,42,S1D1_b_LY,S1D1_b,b,LY,24,6,2,0,0,0,0,667.8062740116583,44,41,41,S1,D1,15,44.52041826744389
IMG_4188.JPG,2016-03-15,2016-05-03,49,S1D1_b_LY,S1D1_b,b,LY,24,6,0,0,0,0,0,43.32591979415355,51,48,48,S1,D1,12,3.6104933161794626
IMG_4855.JPG,2016-03-15,2016-05-10,56,S1D1_b_LY,S1D1_b,b,LY,24,6,0,0,0,0,0,4.890041500375765,58,55,55,S1,D1,10,0.48900415003757647
IMG_2009.JPG,2016-03-08,2016-03-15,7,S1D2_a_HS,S1D2_a,a,HS,17,6,0,0,0,0,0,439.02381918148075,9,6,6,S1,D2,17,25.824930540087102
IMG_2212.JPG,2016-03-08,2016-03-22,14,S1D2_a_HS,S1D2_a,a,HS,17,6,0,0,0,0,0,659,16,13,13,S1,D2,15,43.93333333333333
IMG_3269.JPG,2016-03-08,2016-03-29,21,S1D2_a_HS,S1D2_a,a,HS,17,6,0,0,0,0,0,588.1434672986938,23,20,20,S1,D2,15,39.20956448657959
IMG_2866.JPG,2016-03-08,2016-04-05,28,S1D2_a_HS,S1D2_a,a,HS,17,6,0,0,0,0,0,203.74665915484775,30,27,27,S1,D2,10,20.374665915484776
IMG_3659.JPG,2016-03-08,2016-04-12,35,S1D2_a_HS,S1D2_a,a,HS,24,6,0,0,0,0,0,327.58715027789435,37,34,34,S1,D2,7,46.79816432541348
IMG_4292.JPG,2016-03-08,2016-04-19,42,S1D2_a_HS,S1D2_a,a,HS,17,6,0,0,0,0,0,23.02045975371297,44,41,41,S1,D2,5,4.604091950742594
IMG_3747.JPG,2016-03-08,2016-04-26,49,S1D2_a_HS,S1D2_a,a,HS,17,6,3,0,0,0,0,47.66839832714665,51,48,48,S1,D2,1,47.66839832714665
IMG_4210.JPG,2016-03-08,2016-05-03,56,S1D2_a_HS,S1D2_a,a,HS,17,6,0,0,0,0,0,1.8632350973437983,58,55,55,S1,D2,0,0
IMG_2133.JPG,2016-03-08,2016-03-15,7,S1D2_a_LY,S1D2_a,a,LY,16,6,0,0,0,0,0,1154.4452562317902,9,6,6,S1,D2,16,72.15282851448688
IMG_2443.JPG,2016-03-08,2016-03-22,14,S1D2_a_LY,S1D2_a,a,LY,16,6,0,0,0,0,0,334.6826537302281,16,13,13,S1,D2,16,20.917665858139255
IMG_3506.JPG,2016-03-08,2016-03-29,21,S1D2_a_LY,S1D2_a,a,LY,16,6,0,0,0,0,0,500.3660816107668,23,20,20,S1,D2,15,33.35773877405112
IMG_3030.JPG,2016-03-08,2016-04-05,28,S1D2_a_LY,S1D2_a,a,LY,16,6,0,0,0,0,0,644.922704999791,30,27,27,S1,D2,15,42.994846999986066
IMG_3959.JPG,2016-03-08,2016-04-12,35,S1D2_a_LY,S1D2_a,a,LY,18,6,0,0,0,0,0,251.68123392447208,37,34,34,S1,D2,14,17.977230994605147
IMG_4619.JPG,2016-03-08,2016-04-19,42,S1D2_a_LY,S1D2_a,a,LY,16,6,1,0,0,0,0,460.81226225858273,44,41,41,S1,D2,14,32.915161589898766
IMG_3839.JPG,2016-03-08,2016-04-26,49,S1D2_a_LY,S1D2_a,a,LY,16,6,0,0,0,0,0,226.55417775457857,51,48,48,S1,D2,13,17.42724444265989
IMG_4377.JPG,2016-03-08,2016-05-03,56,S1D2_a_LY,S1D2_a,a,LY,16,6,0,0,0,0,0,61.44112796506346,58,55,55,S1,D2,13,4.726240612697189
IMG_4967.JPG,2016-03-08,2016-05-10,63,S1D2_a_LY,S1D2_a,a,LY,16,6,2,0,0,0,0,34.89953412943139,65,62,62,S1,D2,9,3.877726014381265
IMG_5201.JPG,2016-03-08,2016-05-17,70,S1D2_a_LY,S1D2_a,a,LY,16,6,0,0,0,0,0,67.91301803787803,72,69,69,S1,D2,0,0
IMG_1942.JPG,2016-03-05,2016-03-08,3,S1D2_a_STD,S1D2_a,a,STD,20,6,0,0,0,0,0,709.3450091206045,5,2,2,S1,D2,20,35.46725045603022
IMG_2143.JPG,2016-03-05,2016-03-15,10,S1D2_a_STD,S1D2_a,a,STD,20,6,0,0,0,0,0,1363.6219148131827,12,9,9,S1,D2,20,68.18109574065913
IMG_2400.JPG,2016-03-05,2016-03-22,17,S1D2_a_STD,S1D2_a,a,STD,20,6,0,0,0,0,0,789.5705888833788,19,16,16,S1,D2,20,39.47852944416894
IMG_2597.JPG,2016-03-05,2016-04-05,31,S1D2_a_STD,S1D2_a,a,STD,20,6,0,0,0,0,0,765,33,30,30,S1,D2,20,38.25
IMG_3467.JPG,2016-03-05,2016-04-12,38,S1D2_a_STD,S1D2_a,a,STD,22,6,0,0,0,0,0,1408.8871201168165,40,37,37,S1,D2,20,70.44435600584083
IMG_4250.JPG,2016-03-05,2016-04-19,45,S1D2_a_STD,S1D2_a,a,STD,20,6,1,1,0,0,0,302,47,44,44,S1,D2,20,15.1
IMG_3746.JPG,2016-03-05,2016-04-26,52,S1D2_a_STD,S1D2_a,a,STD,20,6,0,0,0,0,0,436.8183572295228,54,51,51,S1,D2,18,24.26768651275127
IMG_4305.JPG,2016-03-05,2016-05-03,59,S1D2_a_STD,S1D2_a,a,STD,20,6,0,0,0,0,0,311.3808074516101,61,58,58,S1,D2,18,17.298933747311672
IMG_4901.JPG,2016-03-05,2016-05-10,66,S1D2_a_STD,S1D2_a,a,STD,20,6,0,0,0,0,0,48.63423856127996,68,65,65,S1,D2,15,3.242282570751997
IMG_5276.JPG,2016-03-05,2016-05-17,73,S1D2_a_STD,S1D2_a,a,STD,20,6,0,0,0,0,0,7.468150471802489,75,72,72,S1,D2,5,1.4936300943604979
IMG_2236.JPG,2016-03-15,2016-03-22,7,S1D2_b_HS,S1D2_b,b,HS,15,6,0,0,0,0,0,971.4527545489882,9,6,6,S1,D2,15,64.76351696993255
IMG_3507.JPG,2016-03-15,2016-03-29,14,S1D2_b_HS,S1D2_b,b,HS,15,6,0,0,0,0,0,732.8521915119909,16,13,13,S1,D2,15,48.85681276746606
IMG_2925.JPG,2016-03-15,2016-04-05,21,S1D2_b_HS,S1D2_b,b,HS,15,6,0,0,0,0,0,879.1883945450088,23,20,20,S1,D2,13,67.62987650346221
IMG_3545.JPG,2016-03-15,2016-04-12,28,S1D2_b_HS,S1D2_b,b,HS,24,6,0,0,0,0,0,414.11730920678303,30,27,27,S1,D2,10,41.4117309206783
IMG_4254.JPG,2016-03-15,2016-04-19,35,S1D2_b_HS,S1D2_b,b,HS,15,6,1,0,0,0,0,107.21587103001171,37,34,34,S1,D2,7,15.316553004287387
IMG_3712.JPG,2016-03-15,2016-04-26,42,S1D2_b_HS,S1D2_b,b,HS,15,6,0,0,0,0,0,58.254615696544874,44,41,41,S1,D2,3,19.418205232181624
IMG_4310.JPG,2016-03-15,2016-05-03,49,S1D2_b_HS,S1D2_b,b,HS,15,6,1,0,0,0,0,192.415147746512,51,48,48,S1,D2,2,96.207573873256
IMG_2128.JPG,2016-03-11,2016-03-15,4,S1D2_b_LY,S1D2_b,b,LY,16,6,0,0,0,0,0,1251.3106661700267,6,3,3,S1,D2,16,78.20691663562667
IMG_2511.JPG,2016-03-11,2016-03-22,11,S1D2_b_LY,S1D2_b,b,LY,16,6,0,0,0,0,0,645.7668645745059,13,10,10,S1,D2,16,40.36042903590662
IMG_3499.JPG,2016-03-11,2016-03-29,18,S1D2_b_LY,S1D2_b,b,LY,16,6,0,0,0,0,0,900.8475519214787,20,17,17,S1,D2,16,56.30297199509242
IMG_2958.JPG,2016-03-11,2016-04-05,25,S1D2_b_LY,S1D2_b,b,LY,16,6,0,0,0,0,0,924.5904905904882,27,24,24,S1,D2,16,57.786905661905514
