"setDate"	"flipDate"	"days"	"age"	"NewAge"	"fID"	"id"	"sireid"	"damid"	"repl"	"treat"	"NstartF"	"status"
"2016-03-08"	"2016-05-10"	63	63	65	"S53D158_a"	"S53D158_a_LY"	"S53"	"D158"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-10"	63	63	65	"S53D158_a"	"S53D158_a_LY"	"S53"	"D158"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-10"	63	63	65	"S53D158_a"	"S53D158_a_LY"	"S53"	"D158"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-10"	63	63	65	"S53D158_a"	"S53D158_a_LY"	"S53"	"D158"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-10"	63	63	65	"S53D158_a"	"S53D158_a_LY"	"S53"	"D158"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-13"	66	66	68	"S53D158_a"	"S53D158_a_LY"	"S53"	"D158"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-13"	66	66	68	"S53D158_a"	"S53D158_a_LY"	"S53"	"D158"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-17"	70	70	72	"S53D158_a"	"S53D158_a_LY"	"S53"	"D158"	"a"	"LY"	16	2
"2016-03-08"	"2016-05-17"	70	70	72	"S53D158_a"	"S53D158_a_LY"	"S53"	"D158"	"a"	"LY"	16	2
"2016-03-21"	"2016-04-04"	14	14	16	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-04-08"	18	18	20	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-04-29"	39	39	41	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-05-09"	49	49	51	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-05-20"	60	60	62	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-05-23"	63	63	65	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-05-23"	63	63	65	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-05-27"	67	67	69	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-05-27"	67	67	69	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-05-27"	67	67	69	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-05-30"	70	70	72	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-05-30"	70	70	72	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-06-03"	74	74	76	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-06-10"	81	81	83	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-06-10"	81	81	83	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-06-13"	84	84	86	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-21"	"2016-06-17"	88	88	90	"S53D158_a"	"S53D158_a_STD"	"S53"	"D158"	"a"	"STD"	22	2
"2016-03-28"	"2016-05-02"	35	35	37	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-03"	36	36	38	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-06"	39	39	41	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-06"	39	39	41	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-06"	39	39	41	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-10"	43	43	45	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-13"	46	46	48	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-13"	46	46	48	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-13"	46	46	48	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-16"	49	49	51	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-16"	49	49	51	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-20"	53	53	55	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-23"	56	56	58	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-24"	57	57	59	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-27"	60	60	62	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-05-31"	64	64	66	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-06-03"	67	67	69	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-28"	"2016-06-06"	70	70	72	"S53D158_b"	"S53D158_b_HS"	"S53"	"D158"	"b"	"HS"	18	2
"2016-03-24"	"2016-04-08"	15	15	17	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-04-22"	29	29	31	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-13"	50	50	52	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-20"	57	57	59	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-23"	60	60	62	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-24"	61	61	63	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-27"	64	64	66	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-27"	64	64	66	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-30"	67	67	69	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-05-30"	67	67	69	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-03"	71	71	73	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-03"	71	71	73	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-03"	71	71	73	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-03"	71	71	73	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-03"	71	71	73	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-06"	74	74	76	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-06"	74	74	76	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-10"	78	78	80	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-10"	78	78	80	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-10"	78	78	80	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-10"	78	78	80	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-10"	78	78	80	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-24"	"2016-06-20"	88	88	90	"S53D158_b"	"S53D158_b_STD"	"S53"	"D158"	"b"	"STD"	24	2
"2016-03-15"	"2016-04-08"	24	24	26	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-04-11"	27	27	29	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-04-11"	27	27	29	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-04-15"	31	31	33	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-04-18"	34	34	36	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-04-18"	34	34	36	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-04-19"	35	35	37	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-04-22"	38	38	40	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-04-26"	42	42	44	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-04-26"	42	42	44	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-04-29"	45	45	47	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-04-29"	45	45	47	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-05-02"	48	48	50	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-05-03"	49	49	51	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-05-06"	52	52	54	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-05-06"	52	52	54	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-05-06"	52	52	54	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-05-09"	55	55	57	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-05-09"	55	55	57	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-15"	"2016-05-16"	62	62	64	"S53D159_a"	"S53D159_a_HS"	"S53"	"D159"	"a"	"HS"	21	2
"2016-03-11"	"2016-04-22"	42	42	44	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-06"	56	56	58	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-13"	63	63	65	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-17"	67	67	69	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-20"	70	70	72	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-24"	74	74	76	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-24"	74	74	76	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-24"	74	74	76	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-24"	74	74	76	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-27"	77	77	79	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-27"	77	77	79	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-27"	77	77	79	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-31"	81	81	83	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-31"	81	81	83	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-31"	81	81	83	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-05-31"	81	81	83	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-06-03"	84	84	86	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-06-06"	87	87	89	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-11"	"2016-06-07"	88	88	90	"S53D159_a"	"S53D159_a_LY"	"S53"	"D159"	"a"	"LY"	19	2
"2016-03-08"	"2016-03-18"	10	10	12	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-02"	55	55	57	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-16"	69	69	71	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-20"	73	73	75	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-23"	76	76	78	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-23"	76	76	78	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-23"	76	76	78	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-23"	76	76	78	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-24"	77	77	79	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-27"	80	80	82	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-27"	80	80	82	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-27"	80	80	82	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-27"	80	80	82	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-27"	80	80	82	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-27"	80	80	82	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-30"	83	83	85	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-30"	83	83	85	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-30"	83	83	85	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-30"	83	83	85	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-30"	83	83	85	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-30"	83	83	85	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-30"	83	83	85	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-31"	84	84	86	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-05-31"	84	84	86	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-08"	"2016-06-03"	87	87	89	"S53D159_a"	"S53D159_a_STD"	"S53"	"D159"	"a"	"STD"	24	2
"2016-03-21"	"2016-05-13"	53	53	55	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-20"	60	60	62	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-20"	60	60	62	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-20"	60	60	62	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-23"	63	63	65	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-23"	63	63	65	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-24"	64	64	66	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-24"	64	64	66	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-27"	67	67	69	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-27"	67	67	69	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-30"	70	70	72	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-31"	71	71	73	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-31"	71	71	73	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-31"	71	71	73	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-31"	71	71	73	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-05-31"	71	71	73	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-06-03"	74	74	76	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-06-06"	77	77	79	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-06-07"	78	78	80	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-21"	"2016-06-10"	81	81	83	"S53D159_b"	"S53D159_b_LY"	"S53"	"D159"	"b"	"LY"	19	2
"2016-03-08"	"2016-03-28"	20	20	22	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-01"	24	24	26	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-04"	27	27	29	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-04"	27	27	29	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-04"	27	27	29	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-05"	28	28	30	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-08"	31	31	33	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-08"	31	31	33	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-11"	34	34	36	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-15"	38	38	40	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-18"	41	41	43	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-18"	41	41	43	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-25"	48	48	50	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-04-29"	52	52	54	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-05-02"	55	55	57	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-08"	"2016-05-09"	62	62	64	"S55D163_a"	"S55D163_a_HS"	"S55"	"D163"	"a"	"HS"	16	2
"2016-03-05"	"2016-03-07"	2	2	4	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-06"	62	62	64	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-10"	66	66	68	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-13"	69	69	71	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-16"	72	72	74	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-16"	72	72	74	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-20"	76	76	78	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-20"	76	76	78	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-23"	79	79	81	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-23"	79	79	81	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-24"	80	80	82	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-27"	83	83	85	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-27"	83	83	85	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-27"	83	83	85	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-27"	83	83	85	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-05"	"2016-05-27"	83	83	85	"S55D163_a"	"S55D163_a_STD"	"S55"	"D163"	"a"	"STD"	16	2
"2016-03-15"	"2016-04-08"	13	24	26	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-08"	13	24	26	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-08"	13	24	26	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-11"	13	27	29	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-18"	13	34	36	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-18"	13	34	36	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-18"	13	34	36	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-19"	35	35	37	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-22"	38	38	40	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-22"	38	38	40	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-25"	41	41	43	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-25"	41	41	43	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-29"	45	45	47	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-04-29"	45	45	47	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-05-02"	48	48	50	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-05-02"	48	48	50	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-05-02"	48	48	50	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-05-03"	49	49	51	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-05-03"	49	49	51	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-05-06"	52	52	54	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
"2016-03-15"	"2016-05-06"	52	52	54	"S55D163_b"	"S55D163_b_HS"	"S55"	"D163"	"b"	"HS"	24	2
